,topic_num,topic_perc_contrib,keywords,text
10,1,0.8247,"even, fix, setting, performance, issue, fps, work, pc, beta, low",Lower than 24 frame rates on my i7+16gb ram+ssd+gtx960 computer even if I configured the graphics settings to the lowest.
11,1,0.8109,"even, fix, setting, performance, issue, fps, work, pc, beta, low","游戏好是好，但没中文很蛋疼呀，希望开发商能加入中文
我们需要中文
We need Chinese
中国語は必要
Nous avons besoin de chinois
Wir brauchen chinesisch
Necesitamos chino
potrzebujemy chin
Precisamos de chinês
Нам нужно китайский 
เราต้องการภาษาจีน
Χρειαζόμαστε κινέζικα"
12,1,0.7854,"even, fix, setting, performance, issue, fps, work, pc, beta, low",Bad Performance ... Just very bad Performance. Even hat all Graphic setups at LOW ..
13,1,0.7619,"even, fix, setting, performance, issue, fps, work, pc, beta, low",Claimed to be steam deck verified. controls don't work. only the touch screen mouse controls work in game.
14,1,0.7616,"even, fix, setting, performance, issue, fps, work, pc, beta, low",Poorly optimized it's lagging even with lowest settings on gtx 770...
15,1,0.7584,"even, fix, setting, performance, issue, fps, work, pc, beta, low","A word of warning.
I couldent get above 30 fps on low settings with a good rig.

I cant say mor then that

EDIT:
some specs
Ram: 16 GB
Processer: Intel Core i7-4770k CPU @ 3.50Hz 3.50GHz
Graphics card: NVIDIA GeForce GTX 660"
16,1,0.7417,"even, fix, setting, performance, issue, fps, work, pc, beta, low","Frustrating controls,  invisible all seeing opponants. dull."
17,1,0.7382,"even, fix, setting, performance, issue, fps, work, pc, beta, low","It kills my grafic card ...
absolution was intense at grafic but it work at 20-25 fps this is a grafic monster."
18,1,0.7328,"even, fix, setting, performance, issue, fps, work, pc, beta, low","Stck in vrtual wrld, lw fps, cnt cnnct 2 realty pls hlp"
19,1,0.7317,"even, fix, setting, performance, issue, fps, work, pc, beta, low",Graphics sucked only get like 20fps on low settings and have 2X Titan X Sli off 4K Gsync 3840x2160p Monitor
20,2,0.9374,"online, server, always, save, connection, offline, mode, lose, connect, need","7:00  get up
7:30  brush teeth
8:00  have breakfast
8:30  play HITMAN™ for a few time
9:30  TRYING TO CONNECT TO THE HITMAN™ SERVER
10:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
11:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
12:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
13:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
14:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
15:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
16:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
17:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
18:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
19:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
20:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
21:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
22:30 TRYING TO CONNECT TO THE HITMAN™ SERVER
23:00 go to bed"
21,2,0.9197,"online, server, always, save, connection, offline, mode, lose, connect, need","The consistent updating of savegames with server which fails most of the time, I have unsaved progress for this reason. It ruined my single player experience. And the problem is with your servers not my internet connection. Atleast have good server if you decide to tie up a single player savegames and features with constant server connection updation. It is plain silly to tie a single player game to online servers. Even more so, the way this is done with Hitman: every single interesting feature requires a stable connection, which the game servers do not provide."
22,2,0.8786,"online, server, always, save, connection, offline, mode, lose, connect, need","[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]
[h1]Connecting to the HITMAN server. Please Wait![/h1]

Screw the HITMAN SERVERS"
23,2,0.8705,"online, server, always, save, connection, offline, mode, lose, connect, need","Kicks you out of the game when it loses connection to Hitman servers... Of which this happens alot. Tried offline but saves used when online dont work offline. 

 Stupid system"
24,2,0.8211,"online, server, always, save, connection, offline, mode, lose, connect, need","Don't support their anti-consumer always online policies.  Also, you cannot connect to the servers from China, where I live."
25,2,0.817,"online, server, always, save, connection, offline, mode, lose, connect, need","My connection is working just fine (I am publishing this review), but the Hitman game tells me that my connection is offline and that I can't play in online mode, which unlocks the challenges and the things that make the game fun. Total garbage requirement to be constantly connected to the server."
26,2,0.806,"online, server, always, save, connection, offline, mode, lose, connect, need","""You have been disconnected from the HITMAN™ server. Failed (server error) to communicate with the HITMAN™ server. You will be returned to the menu where you can try to reconnect and load your latest save game or auto save."" - 10/10 would buy an always-online single player game again."
27,2,0.8029,"online, server, always, save, connection, offline, mode, lose, connect, need","┏━━━━━━━━━━━━━━━━━━━━━━━━━━┓ 
┃Disconnected..............................................................┃
┣━━━━━━━━━━━━━━━━━━━━━━━━━━┫
┃You have been disconnected from the Positive review...┃
┃Never was a network error. Don't tell me to check my...┃
┃internet connection. I will change the review when you┃
┃can try to remove the OL-kicker or midgame-booter....┃
┣━━━━━━━━━━━━┳━━━━━━━━━━━━━┛
┃➔ Go to Menu................┃ 
┗━━━━━━━━━━━━┛"
28,2,0.8002,"online, server, always, save, connection, offline, mode, lose, connect, need","Single player game that requires always-on Internet connection.

Other than that, it's a good game. I have no idea why people who made otherwise such a neat game decided to ruin it like that."
29,2,0.7993,"online, server, always, save, connection, offline, mode, lose, connect, need","Always online is an utter cancer. Missable, time limited content as well is inexcusable."
30,3,0.7118,"run, crash, freeze, title, update, minute, driver, launch, stage, load",I was hoping for some sort of resemblance of the origional game.  Instead of a video game you are presented with a toy.  Mechanics don'tmake a video game.  The gameplay is mostly hollow.
31,3,0.7113,"run, crash, freeze, title, update, minute, driver, launch, stage, load","""HITMAN is a work of fiction designed, developed and published by a multicultural team from a wide range of ethnic, philosophical and religious backgrounds"""
32,3,0.6787,"run, crash, freeze, title, update, minute, driver, launch, stage, load","Got the game some time ago, here's what happened.
I tried the benchmark test, it ran fine for a few seconds and then turned into a slideshow for a few seconds and then crashed my computer. After that every benchmark test is a horrid slideshow affiar in which I'm lucky to get to 5 FPS.
GTX 980M 4GB VRAM w/ upto date drivers.
Have tried reinstalling the game several times, among other things, but to no avail thus far."
33,3,0.6342,"run, crash, freeze, title, update, minute, driver, launch, stage, load",Very laggy! Hope there is an update soon!
34,3,0.631,"run, crash, freeze, title, update, minute, driver, launch, stage, load","When opening the game we get this line:
""HITMAN is a work of fiction designed, developed and published by a multicultural team from a wide range of ethnic, philosophical and religious backgrounds"".

But I would rather see:
""HITMAN is a work of fiction designed, developed and published by a multicellular team from a wide range of bacteria, fungi and plantae backgrounds"".

You guys really failed by not showing me your biological agenda."
35,3,0.6193,"run, crash, freeze, title, update, minute, driver, launch, stage, load",crashes as soon as game is opened
36,3,0.6058,"run, crash, freeze, title, update, minute, driver, launch, stage, load",Absoutely abhorreint exclusisive bulshit.
37,3,0.5976,"run, crash, freeze, title, update, minute, driver, launch, stage, load",Incredibly buggy.  Doesn't run for more than a few minutes without crashing.
38,3,0.5892,"run, crash, freeze, title, update, minute, driver, launch, stage, load",This game is incredibly demanding. I would defo recommend running dx12 as performace is dramatically better than the dx11 API.
39,3,0.5808,"run, crash, freeze, title, update, minute, driver, launch, stage, load",There's no russian language in this game. And the price is too high for it. Especially in Russia.
40,4,0.9371,"release, mission, buy, full, wait, content, episode, pay, money, go","There are people who will tell you that it is okay to let us pay for the ""GOTY"" content even though we already bought the ""Full experience"". 
""But you got everything that was promised for season 1 so stop complaining m8"". 
The new bonus content also doesn't count as season 2 content and it is nothing more than recycled missions, so you can decide for yourself. 
I feel bent over as someone who was stupid enough to buy the game day 1 on Ps4 and Pc when we only had Paris and the training mission."
41,4,0.9182,"release, mission, buy, full, wait, content, episode, pay, money, go","If i pay 50€ for game, i expect to have full game with MAPS!!!!!, this this basicly beta game but you need to pay full price
Im fan of Hitman games, but this is worst payment system ever made
They will probably make few maps you to get ""free"" to compensate your 50€ and then you will probably need to pay 50€ to get another few maps, what a bullshit.
If you want to buy ferrari from shop with full price and its ok that you will get tires, seets and other parts separately every month then this is game for you, otherwise you should wait for full game or buy it cheaper like 6€ from summersale or something
"
42,4,0.9131,"release, mission, buy, full, wait, content, episode, pay, money, go","They sold us ""the full experience"" and then changed it to be named the essential collection because they wanted to charge us for new content we already payed for in thinking we'd get the full game from it. Even Rome 2 total war got this right in giving Emperor Addition to owners for free... Come on."
43,4,0.911,"release, mission, buy, full, wait, content, episode, pay, money, go","This game got released on Friday afternoon on steam.  I had it pre installed and super pumped to play.  I planned to play on Friday and possibily Saturday, I even skipped my 12:30pm class to play this.

If your going to release a game and plan to release levels every month or so, at least when the game is released have more than one mission.

It's like this, I know I didn't get my money's worth of a game right now; however, I know that with the release of lets say 7 episodes, i'll feel adequate about spending $70+."
44,4,0.8952,"release, mission, buy, full, wait, content, episode, pay, money, go","Intentionally bought every new Hitman game on release and for full price to support IO.

IO repaid their fans' loyalty by going EGS-exclsusive.

Never buying anything from them again. After all, my copies of all future IO games are already paid for, right?"
45,4,0.8882,"release, mission, buy, full, wait, content, episode, pay, money, go","Love the game not the deception. Basically they""re screwing everyone who paid full price for the ""full Experience"" when the game originally came out. I paid $50-$60 when it came out and now am supposd to shell out another $10-$20 while those who waited can pay just $20 and get everything. Nice way to screw the loyal fans. From now on I'll just wait until they""re giving it away on any future Hitman releases."
46,4,0.8862,"release, mission, buy, full, wait, content, episode, pay, money, go",i got the hitman full experience back and now you are selling goty edition with 4 more missions and you wan`t me to buy the game agen!!! and i would have to buy GOTY outfit bundle  13e + 9e for the missions WHY CAN`T I BUY  PATIENT ZERO APART I DONT WANT YOUR STUPID MONEY CRAP OUTFIT BUNDLE
47,4,0.8833,"release, mission, buy, full, wait, content, episode, pay, money, go","Great game, awful publication. Square Enix sucks.

 - The game is pretty much still in ""beta"" phase as of 10/24/16

 - There's no option to upgrade to full version if you buy episode by episode

 - SE initially sold the Full Experience version for 7 complete episodes, with monthly release of a new level. As of July, they couldn't keep the monthly release promise, so they made two summer bonus episodes. Now the ""bonus"" episodes are not ""bonus"" any more! They are part of the 7 COMPLETE EPISODES! The ""Full Experience"" has now become 6 complete episodes + 3 bonus episodes. WTF! 

This is scam. As loyal players of this serie, we know this is not IO's fault. This is SE's fault. Complete scam, probably worse than No Man's Sky."
48,4,0.8817,"release, mission, buy, full, wait, content, episode, pay, money, go","I am really disapointed with the GOTY BULLS*** I Bought the """"Full Experience"""" but now i have to PAY more to get the actual FULL EXPERIENCE WTF is that ? are you F****** serious  Come on you are just stealing money to customers that actually supported the game by buying it , and you are F*ing us GIVE THE PREVIOUS OWNERS OF THE FULL EXPERIENCE THAT GOTY DLC FOR FREE COME THE F*** ON"
49,4,0.8801,"release, mission, buy, full, wait, content, episode, pay, money, go",It's a really good game loved it. But there is one thing i hated and it's this episode system you dont buy the game you buy episodes. I want full access if i buy a game like Hitman: Absolution. It is still the best Hitman game and if IO Interactive keeps on going this way there won't be any better Hitman games. About the story: it's not that bad it's ok they could do better but just like i said buying episodes system is the thing i hated in this game.
