,topic_num,topic_perc_contrib,keywords,text
10,1,0.8657,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old",until very recently i would not have been ablee to ate this highly enough. but recently the game has suffered from neglect in the form of server ddoses. valve has been neglecting old ips for so many years that there are whole networks of hackers riddling their games now. sad that such a masterpeice is now tarnished by this behavior
11,1,0.8139,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old","The average maturity on this game is equivalent to a 5 year old.  95% of the players, now, are Spanish speaking trolls.  The other 5% are basement dwellers with over 10k hours.  Wouldn't recommend if it was free."
12,1,0.7965,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old",if valve don't make a new left 4 dead game by 2030 imma go to their offices and make the game myself
13,1,0.7888,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old","No doubt one of the best zombie/co-op games to ever release. Easy to pick up and hard to master. However if you wanna enjoy this game, playing with friends is the best route since the toxicity of random lobbies is insane. There are good randoms out there but they are so far and few in between when playing by yourself. Racial slurs and constant kicking is what ruined this game for me. And it's not even contained to versus lobbies. Great game ruined by the an extremely divided community."
14,1,0.7748,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old",it keeps getting stuck on loading screen when going to safe zones
15,1,0.7743,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old","This game is a gem among Valve's infinite catalog of games, but has been ruined, just like Team Fortress 2, by cheaters who single-handedly killed this marvel among games. Valve, at the corporate level, is incompetent, lazy, ignorant, and one could even consider it truly soulless. They have learned that sticking their head into the sand and making no-assed promises are the best way to shut people up, and are capitalizing on it. I LOVE this game, maybe even more than Team Fortress 2, but has, just like TF2, been made unplayable by cheaters.

To any employee at Valve, please acknowledge the fact we love these games, and don't want to see them gone. We wish that you could get up, and do something to fix this mess of a company that relies on inaction to thrive. That's all I really can say about these games. Thank you"
16,1,0.7485,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old",ngl this is the saddest form of toxicity ever lol. met some guy who literally used keybinds to slur in chat.
17,1,0.7477,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old","Valve, enough is enough. Please fix this game, and the rest of your catalog. Hackers ruining the experience is one horrible thing, but those bot hosters have proved to be dangerous and unhinged individuals. When community members finally tried to do your work for you, they have been doxed, impersonated, threatened, and even swatted. I don't care if we never get a content update again, or even that new game ya'll have been cooking up, the already existing playerbases for team fortress 2, counter strike 2, and left for dead 2 deserve better. And they certainly deserve more than a tweet saying you hear them. You did not. It breaks my heart to say all this, but your inaction to keep your customers safe has lead us to this moment. If by some miracle this gets fixed, I will happily change this review."
18,1,0.7469,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old","Great game, and great concept but toxic community. Seriously they punish you for being new to the game. Only veterans are allowed."
19,1,0.745,"leave, dead, year_ago, uncomfortable, community, player, make, valve, toxic, old","versus mode full of racists, nazi sprays, kkk loving, homophobic players
shame valve aint trying to prevent it
oh, there are cheaters too"
20,2,0.8682,"buy, ever, kick, mod, go, people, ass, kill, hate, hour","The most ass smelling, crack licking from 3 miles away game i ever played. I am getting my ass licked and dragged through 3 walls and 2 continents away."
21,2,0.837,"buy, ever, kick, mod, go, people, ass, kill, hate, hour",I was LEFT FOR DEAD cuse my friend shot me cuse he said mr beast was on me not realistic  cuse he never gave me $100000 wtf dont trust this game they no big ass pyro mod or toontown flippy mod ps dont trust this game its a scam they stole 1$ when i bought this game 50 cents   i was promise big thick survor not black and retard serviors
22,2,0.8332,"buy, ever, kick, mod, go, people, ass, kill, hate, hour",I have no idea why but this game never fails to make my computer into a potential actor for a Chernobly documentary. So do not play this if you dont have a computer straight made custom by God.
23,2,0.8169,"buy, ever, kick, mod, go, people, ass, kill, hate, hour",Don't buy it just coz it's cheap...better get condom instead and stop future generation from playing this shit
24,2,0.8127,"buy, ever, kick, mod, go, people, ass, kill, hate, hour","My wife's boyfriend told me I should play this game as it's supposed to appeal to people that have/inhibit a cuckhold fetish; so I decided to give it a go, by purchasing it on a steep sale, costing a whopping 99p (British Currency).

Suffice to say, this game did not fulfill my most intimate desires, infact the community made me reconsider my entire relationship.

I am now currently in the process of divorcing my Wife and have blocked all communications with her boyfriend.

THIS IS NOT WHAT I SIGNED UP FOR!"
25,2,0.7881,"buy, ever, kick, mod, go, people, ass, kill, hate, hour","i sell copper for computer, haha, just kid, i kill dumb american for computer."
26,2,0.7881,"buy, ever, kick, mod, go, people, ass, kill, hate, hour",there should be 4 males instead of 3 males and 1 female because rochelle kills the mood
27,2,0.7641,"buy, ever, kick, mod, go, people, ass, kill, hate, hour",This Game was the biggest piece of Dookie booty and anyone that plays this game will be excommunicated from the church P.S you all smell
28,2,0.7605,"buy, ever, kick, mod, go, people, ass, kill, hate, hour",people wont stop stalking me wont usernames that are insulting or demeaning
29,2,0.7545,"buy, ever, kick, mod, go, people, ass, kill, hate, hour","Dumbass punkming

just a freak lmk in all honestly some dude bought me this and i dont fw it he thought i was a girl on god what bra 

rio de janerio"
30,3,0.9732,"still, time, shit, fucking, single, actually, try, let, even, keep",Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here Why I'm still here
31,3,0.845,"still, time, shit, fucking, single, actually, try, let, even, keep","This game fucking bullshit. You can't even get out of many situations because of ""hunters and jocky's"" They for real made the game impossible to play or even enjoy. I've tried everything to get away and have friends play and we still get the zombies to get off. I generally think its stupid how I am the last player and can't even WINNNN because i get a fucking hunter and 4 jockeys on me. LIKE at least let me get away to get them off since I AMMMMM the only fucking player. SO IF UR TEAM DIES BRUH. YOU AUTOMATICALLY GET FUCK. game is fucking annoying. we retried the level like 7 times"
32,3,0.8446,"still, time, shit, fucking, single, actually, try, let, even, keep","Always Reconnecting while my discord with my friend still connected, how can reconnecting when i still can talk with myu friend on Discord? SUCK!!!!!!!!!!!"
33,3,0.8,"still, time, shit, fucking, single, actually, try, let, even, keep","Whatever I try, this game can not run! I even got error, about not having enough RAM... I guess 16 GB is not enough?"
34,3,0.787,"still, time, shit, fucking, single, actually, try, let, even, keep","Every time i get in a game it crashes. not sure what else i can try, just rather disappointing."
35,3,0.7602,"still, time, shit, fucking, single, actually, try, let, even, keep",The Last Stand update & its consequences have been a disaster for the human race.
36,3,0.7482,"still, time, shit, fucking, single, actually, try, let, even, keep",eastern European players are legit the worse teammates on earth
37,3,0.7458,"still, time, shit, fucking, single, actually, try, let, even, keep","The game is getting DDOSed, if you try to play even in private matches with friends then you get 999ping."
38,3,0.7426,"still, time, shit, fucking, single, actually, try, let, even, keep","I've been trying to play this fucking game for hours and every time I try to load into a match this shit says ""client timed out"" the thing is it's a fucking private game so what damn client. Now I can't refund because I've spent 3 FUCKING HOURS just trying to play. I've restarted my modem, I've restarted my computer, I've deleted all the mods I got before I started playing, and I've uninstalled this game several fucking times and every damn time this shit says ""client timed out"". fuck this dumbass game."
39,3,0.7391,"still, time, shit, fucking, single, actually, try, let, even, keep","Very scari game. But if you are looking for easy fried rice recipe you're in the right place!




Ingredients
⅔ cup chopped baby carrots

½ cup frozen green peas

2 tablespoons vegetable oil

1 clove garlic, minced, or to taste (Optional)

2 large eggs

3 cups leftover cooked white rice

1 tablespoon soy sauce, or more to taste

2 teaspoons sesame oil, or to taste

Directions:
Step 1
Assemble Ingredients.

Step 2
Place carrots in a small saucepan and cover with water. Bring to a low boil and cook for 3 to 5 minutes. Stir in peas, then immediately drain in a colander.

Step 3
Heat a wok over high heat. Pour in vegetable oil, then stir in carrots, peas, and garlic; cook for about 30 seconds. Add eggs; stir quickly to scramble eggs with vegetables.

Step 4 
Stir in cooked rice. Add soy sauce and toss rice to coat. Drizzle with sesame oil and toss again.

Step 5 
Serve hot and enjoy!

"
40,4,0.9853,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot","This game gave me:

· Acne
· AIDS
· Allergies
· Alzheimer's disease
· Anal abscesses
· Anal Cancer
· Anxiety disorders
· Arthritis
· Asthma
· Astigmatism
· Autism
· Autoimmune diseases
· Auto-Brewert syndrome
· Attention deficit hyperactivity disorder (ADHD)
· Autistic spectrum disorder (ASD)
· Asbestosis
· Bad breath
· Bacterial vaginosis
· Benign prostate hyperplasia (BPH)
· Bipolar disorder
· Body odors
· Bone cancer
· Bone placement disorder
· Bowel cancer
· Bloating
· Brain cancer
· Brain damage
· Brain tumours
· Bronchitis
· Breast cancer
· Candidacies
· Cataracts
· Carpel tunnel syndrome
· Changes in bowel movements
· Celiac disease
· Cervical cancer
· Chicken pox
· Chlamydia
· Chronic fatigue syndrome (CFS)
· Chronic illness
· Cold sores
· Colon cancer
· Coma
· Congenital Insensitivity to Pain
· Conjunctivitis
· Constipation
· Common cold
· COPD
· Cough
· Crippling depression
· Crohn's disease
· Corona Virus
· Cystic fibrosis
· Dehydration
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· Dementia
· diabetes
· diarrhea
· depression
· down syndrome
· Dry mouth
· Earache
· eating disorders
· Ebola
· eczema
· endometriosis
· Epilepsy
· Erectile dysfunction
· eye cancer
· eye disorders
· Fatigue
· fibroids
· fibromyalgia
· Foreign Accent Syndrome
· flu
· food poisoning
· Fungal nail infection
· Gallbladder cancer
· Gallstones
· genital herpes
· gonorrhea
· Gum disease
· Graves' disease
· hallucinations
· Hashimoto's thyroiditis
· hay fever
· Hearing loss
· hepatitis A, B, C, D and E
· herpes
· high cholesterol
· HIV
· Hodgkin's disease
· Human Werewolf Syndrome
· Hutchinson-Gilford Progeria Syndrome
· HPV
· hypertension
· Immediate bowel syndrome
· Indigestion
· Ingrown toenail
· Itching
· Itchy bottom
· Joint abnormalities
· Kidney cancer
· Kidney infection
· Kidney stones
· Leg cramps
· Liver cancer
· Liver disease
· Lung cancer
· Measles
· Mesothelioma
· Mouth cancer
· Nasal and sinus cancer
· Nosebleed
· Obesity
· Osteoporosis
· Old man syndrome
· Pancreatic cancer
· Panic disorder
· Parkinson's disease
· Personality disorder
· Persistent Sexual Arousal Syndrome
· Prostate cancer
· Radiation poisoning
· Reactive arthritis
· Restless legs syndrome
· Walking Corpse Syndrome
· Shingles
· Shortness of breath
· Skin cancer
· Sore throat
· Sugar cravings
· Sunburn
· Stiff Person Syndrome
· Stoneman Syndrome
· Stomach cancer
· Stroke
· Sexually transmitted diseases (STD's)
· toenail fungus
· Tuberculosis
· Testicular Torsion
· Urinary track infection
· Vomit disorder
· Whooping cough
· Yellow fever
---> Xenofobia <---"
41,4,0.9158,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot","Impressively bad. Instead of playing this, spend your time making this great cheesecake

Crust:
8 whole graham crackers, broken into 1-inch pieces
6 tablespoons (3/4 stick) unsalted butter, melted and cooled. Plus 1 extra tablespoon butter for brushing on pan
3 tablespoons sugar
Filling:
2 1/2 pounds cream cheese, cut into chunks and softened
1 1/2 cups sugar
1/8 teaspoon salt
1/3 cup sour cream
2 teaspoons fresh lemon juice
2 teaspoons vanilla extract
2 large egg yolks
6 large eggs

For the crust: Adjust an oven rack to the middle position and heat the oven to 325°. Process the graham cracker pieces in a food processor to fine, even crumbs, about 30 seconds. Sprinkle the melted butter and sugar over the crumbs and pulse to incorporate. Sprinkle the mixture into a 9-inch springform pan. Press the crumbs firmly into an even layer using the bottom of a measuring cup. Bake the crust until fragrant and beginning to brown, 10 to 15 minutes. Let the crust cool to room temperature, about 30 minutes.

For the filling: Meanwhile, increase the oven temperature to 500°. Beat the cream cheese in a large bowl with an electric mixer on medium-low speed until smooth, 1-3 minutes. Scrape down the bowl and beaters as necessary.

Beat in half the sugar and salt until incorporated, 1-3 minutes. Beat in the remaining sugar until incorporated, 1-3 minutes. Beat in the sour cream, lemon juice and vanilla until incorporated, 1-3 minutes. Beat in the egg yolks and eggs, two at a time until combined, 1-3 minutes.

Being careful not to disturb the baked crust, brush the inside of the prepared springform pan with 1 tablespoon of melted butter. Set the pan on a rimmed baking sheet. Carefully pour the filling into the pan. Bake the cheesecake for 10 minutes.

Without opening the door, reduce the oven temperature to 200° and continue to bake the cheesecake until the center of the cake registers 150° (about 1 1/2 hours).

Transfer the cake to a wire rack and run a knife around the edge of the cake. Let the cheesecake stand until just barely warm, 2 1/2 – 3 hours. Chill until ready to eat. Serve as is or with Strawberry Topping.
 
"
42,4,0.7441,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot","was about to beat the l4d2 campain with bots and a charger shoved me off the bridge and had to restard 20 minutes of progress, i want dopamine now fuck you game"
43,4,0.7333,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot",they didnt have a cleveland brown skin for coach and i was vbery dissaapoinrtwd
44,4,0.7206,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot","very cool game very nice gifter

EDIT: I LIED HE WASNT VERY COOL"
45,4,0.6917,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot","F u c kter F u c kpitter F u c kmoker F u c kank what the f u c k have you done on Sep 25, 2020 you motherfu c king Vavle???"
46,4,0.6354,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot",ooeooorororoeo takn too sccary :((((
47,4,0.635,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot",you cant have sex and suck ellis toes
48,4,0.6348,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot",This game sucks poopy butt
49,4,0.6335,"coach, skin, brown, cleveland, dissaapoinrtwd, sex, suck, cancer, minute, bot",this game is so confusing you can't understand the ending
