,topic_num,topic_perc_contrib,keywords,text
14,1,0.866,"alien, time, go, hide, see, run, walk, first, save, back","I wanted to like this game.  Just after the ""escape"" level in the mdeical facility, I climbed through the vents to a location with three humans.  I threw a pipe bomb at them and I accidentally overshot them a bit so they lived.  Low and behold the Alien popped out of the ceiling, practically landing on the three humans. They were asking themselve's if they saw who did it.  The three humans and the alien all standing there together like a party and the alien didn't even care about them.  The humans were still yelling and I waited just by the vent.  They all walked around the room as I watched them for about 3-4 minutes all of them running into each other.  I decided to open the vent and go back in when the alien heard it and ran after me and killedme before I made it down the vent.  The alien doesnt care about anything except for the player.  That broke way too much immersion for me."
15,1,0.8488,"alien, time, go, hide, see, run, walk, first, save, back","Gameplay loop is as follows

Enter area
Get task
Walk around for 30 minutes trying to figure out how to accomplish task
Give up"
16,1,0.8483,"alien, time, go, hide, see, run, walk, first, save, back","Suckssss. This game blows. I bought it because the reviews said it was scary. Its not. It really really BORING. The like half way through and its all been the same boring game play... sneak around and avoid the whatever. Thays right you have to hid from the humans, and the androids and the aleins... sigh. I have a gun but its usless. I shit an andoid 7 time and it then walked over and killed me. I Shot the alien a binch and it laughed and then instint killed me. Why do i have a power meter? As a joke cause everything can instint kill your weak stupid character. The alien behavior is also random and sometime unavoidable, its broken. One time i was in a locker and the aliens walkes up and just stood right outside, I could see it through the vent. It just stood for over a half hour till i just reloaded... again. I found myseld playing the game completely ignoring the alien, I just try to do the objectives and reload if the alien is around. Its so borring I not even going to fonosh the game. Do not waste your time. I want a refund ot so bad"
17,1,0.8471,"alien, time, go, hide, see, run, walk, first, save, back","hiding simulator, the time you spend hiding is more than the time u actually play the game
go waste ur time on something else"
18,1,0.8307,"alien, time, go, hide, see, run, walk, first, save, back",This game can be summed up in one sentence. Flip the switch to open the door so that you can flip another switch to open another door but oh wait some random issue means you now have to backtrack and start a generator. And you do this for hours on end all the while your crouching around hiding and moving through vents because there is always some enemy in the way. If you want to experieance the game just watch someone play it. Save your money.
19,1,0.8292,"alien, time, go, hide, see, run, walk, first, save, back","The game got stalled by the overwhelming presence of the bloody alien. Died a thousand times on the Dr Morley level, lost interest eventually."
20,2,0.8669,"enemy, make, gun, player, system, human, save, kill, weapon, level","I hate this game. 

I hammered some people to death, they dropped a gun, I could not pick up the gun... I could pick up the bullets, but the gun just laid their on the ground while my character looked at it like a fucking numbskull."
21,2,0.8316,"enemy, make, gun, player, system, human, save, kill, weapon, level","For a stealth type of game the stealth is horribly done, you have no idea if your hiding from enimies or not or if they can see you or not, this is a poorly made stealth game"
22,2,0.7781,"enemy, make, gun, player, system, human, save, kill, weapon, level",The AI makes an otherwise captivating imitation of the Alien universe simply frustrating.
23,2,0.7722,"enemy, make, gun, player, system, human, save, kill, weapon, level",This game is the worst. It's complete bull and the AI knows exactly where you are so there is almost zero point in hiding. Avoid at all cost.
24,2,0.7594,"enemy, make, gun, player, system, human, save, kill, weapon, level",For some reason the enemy almost always knows exactly where you are and for some fucked up reason i cant pick up the pistol that's on the ground
25,2,0.7487,"enemy, make, gun, player, system, human, save, kill, weapon, level","I understand Amanda Ripley, the main character, is an engineer and not an action hero, so she shouldn't be doing Assassin's Creed style acrobatics or jumping down on enemies from rafters. But not being able to climb over a 3-foot tall guard rail, or hop over a 2-foot wide hole in the floor is just retarded and frustrating. Also, I know this isn't an FPS, but WHY CAN I PICK UP AMMO FROM DEFEATED ENEMIES BUT NOT THEIR GUNS?!? Another thing that pissed me off is I can't pick up objects and throw them to distract enemies. No, I have to collect random bits of detritus, craft them into a noise maker, then throw that as a distraction, but not before I unlock the blueprint."
26,2,0.7151,"enemy, make, gun, player, system, human, save, kill, weapon, level","This type of game only works if there is a rhyme, reason, and logic for how the player survives or is killed. If those mechanics are in place, then ""survival"" is based on your learning -- patterns, stealth, strategies, resources, etc. In Alien Isolation, you just die. You don't know why you died, or how to avoid dying the next time. You just die. Over and over again. If you survive, that survival is more likely a result of luck, not skill, not reason, not logic."
27,2,0.699,"enemy, make, gun, player, system, human, save, kill, weapon, level","One of The Shittiest Game of All Time With broken Enemies that will never die or one shot you in order to make the game difficult , multiple glitched out interface issues , amanda ripley moving with the speed of a snail on xanax when life is endangered by a unkillable set of enemies and characters less likeable than any of the kardashians. lobotomy encouraged after playing this."
28,2,0.6933,"enemy, make, gun, player, system, human, save, kill, weapon, level","it's fairly boring and annoying

-not fun enemies, hiding mechanism and equipment
-crafting is too complicated for what little it matters, limited craft. parts cappacity
-saving takes too long and has weird cooldown

-cutscenes are locked to 30fps and visibly stutter (very unpleasant)"
29,2,0.6818,"enemy, make, gun, player, system, human, save, kill, weapon, level",There more stealth in this game than a bull in a china vase shop
30,3,0.9184,"really, feel, make, well, much, gameplay, great, alien, story, thing","Was good in the first 6-7 hours, but it kinda lost its way from there. It took me about 20 hours to beat, but was not really enjoying it for most of that time after the first few. It was wayyyy to long than it needed to be IMO. And i think that if You feel like being scared a little but dont feel like finishing it, then it might be to your liking. Otherwise just buy it dirt cheap. Or cheap in general."
31,3,0.91,"really, feel, make, well, much, gameplay, great, alien, story, thing","I would like to give this a ""Mixed"" review but since Steam lacks that, ""Not Recommended"" will have to do.

Some good stuff first:
• Great graphics, they hold up well.
• Great atmosphere (first few hours).
• Responsive controls.
• Interesting narrative in the first half of the game.

What it completely fails at is maintaining a good balance between tension and cooling off time. Any horror classic or even just your average well made horror game, the loop is typically that of the atmosphere building some sense of dread, then you get monster encounters/ chases or scares and then you have your cooling off sections where you can roam around, find stuff, learn more about the story and the world, do puzzles and whatnot. That is an essential part of good horror games, at least for me.

In Isolation, either I got extremely unlucky and the xeno AI really had it out for me or that loop is entirely absent. Couldn't move anywhere without crouching or at any moderate speed or the creature and its insta-kills showed up immediately. Insta-kills, as countless poorly made horror games (mostly indies) have shown over and over again, absolutely destroy any semblance of immersion. After getting caught by it several times, I got so over it that I just turned indifferent to any kind of scares, I found myself playing your average keyhunt indie ""horror"" experience and the only reason I continued on with it was for the 100%.

Also, the game drags on incredibly hard after the first 5 hours or so. It feels like half of the game is just padding, like it should end at around half the playtime you can get with it but it just keeps going on.

For people like me that value a scary horror game over an overly stressful and even exhausting one, I would not recommend Alien: Isolation. Buy Outlast 1 or Amnesia: The Bunker instead, they are better than this game in every possible way."
32,3,0.9078,"really, feel, make, well, much, gameplay, great, alien, story, thing","A great fan service for those poor alien fans having to suffer through so many bad games over the years. It actually looks and feels like the Alien world. They did a great job with that. I can see why they were so thrilled with this game.
 
Also i could see fans of outlast loving this game.

but as someone who isn't big into the Alien series, it just got kind of....boring. Pretty, interesting, and suspensful at first. but slowly i just wanted it to be more."
33,3,0.9019,"really, feel, make, well, much, gameplay, great, alien, story, thing","This game is a mess. Bad ai, boring story, cheap deaths, and sluggish controls. However, the atmosphere is amazing. Beautiful graphics and art style along with lighting makes this one of the most attractive looking games I've ever played. Too bad I never want to play it again. The sound is overall good, but the spikes in stringed instruments to create tension is over the top. I had to turn my music almost completely down and even then its still overpoweringly loud and obnoxious. The noises the alien makes are also comedically loud and a mess of all sorts of sounds. I don't understand why they didn't just use the movies' alien sounds, as they borrowed plenty of others from them. Henceforth, this game is trash"
34,3,0.8916,"really, feel, make, well, much, gameplay, great, alien, story, thing","I'd like to give a more neutral review because it's not really negative, but I can't give it positive on my end. I suppose at the time of release this was a great game, but as someone who played it only a year ago, I found it to be very boring. The alien is predictable and the hide n seek games get old and annoying very quickly. There is absolutely nothing scary about this game, but as I have always said, there's no such thing as a scary game.

The combat is fun and the story isn't bad. I do like that much. If you're a fan of the movies or of survival horror and don't mind a lot of hide n seek with the alien, you may really love this game. Unfortunately, I got bored quickly and it wasn't enough to hold my attention for long. It's a shame because I did want to like the game. It just wasn't for me."
35,3,0.8844,"really, feel, make, well, much, gameplay, great, alien, story, thing","I would love to recommend this game. But alas, I cannot. The nostalgia... the beauty of the game... the look and feel... it brings by my love for the Alien movie all over again. But... since you can only avoid the alien by dying at least once, it's more trial and error than game. I felt more frustratration than anything else while playing this game. Sad really, it had so much potential."
36,3,0.8822,"really, feel, make, well, much, gameplay, great, alien, story, thing","I love the Alien movies, and I love stealth games.
But I'm not sure this gets what it's goin for...
The Atmosphere is amazing and the graphics are stunning, but the gameplay is so slow and honestly dull that I couldn't get very far in the story. 
"
37,3,0.8721,"really, feel, make, well, much, gameplay, great, alien, story, thing","In short, if you are a fan of hardcore stealth game that does not have a good story, you will like the game. However, I am the opposite. I like stealth but Alien: Isolation takes it to another level. It is TOO hardcore for me to a point that it makes me feel like a coward. I cannot kill anything except for robots. On top of that, the story of the game sucked. As a fan of the movies, I am a little disappointed at the game. The purpose of the game felt a little pointless to me. The whole point of the game is to escape a giant space station that has a Xenomorph in it. Although this was also the point of the movie, the movie was interesting and kept me engaged with the scary atmosphere the actions. Whereas for the game, although it does a good job creating an intense atmosphere, there aren't any actions. The game makes you feel powerless against the Xenomorph and you are constantly in hiding from it. The story is also very disappointing, it is literally just fixing varies things in the space station while hiding from the Xenomorph. Even though you have weapons, you can rarely use them because every time you do, the Xenomorph will track you down and there is nothing you can do. I will say though, the design of Sevastopol is really good. It makes me feel like being in a real space station. It is really a shame because I feel like the game could actually be good if the story is more engaging. However, that is not the case, the story was very lackluster."
38,3,0.8714,"really, feel, make, well, much, gameplay, great, alien, story, thing","I want to give this game a neutral rating but I can't.  Yeah the visuals are great and they did a good job of getting that Alien movie feel, however, the gameplay got a little too repetitive."
39,3,0.87,"really, feel, make, well, much, gameplay, great, alien, story, thing","Just finished the game because when I first played it, it was terrifying which is around the first 4 hours.
First off atmosphere, it is amazing. It really immersed me into the game, the sounds and environments really add to this too and they are by far the best part of the game.
The graphics also still hold up to this day in my opinion, the game still looks really good, especially the Alien however...

This game overstays its welcome for waaaay too long, the last 8-10 hours are awful and the entire time I was just nothing but mad and annoyed, because of many things biggest offenders being: Your Arsenal, mainly the flamethrower literally removes all tension from the game when you can just blast the Alien away as soon as you see it. The pacing is pretty bad too because it goes from slow tension filled  build up in the first half of the game to FUCKING RAMBO, *EXPLOSIONS* *GUNSHOTS*  ALIENS EVERYWHERE GOTTA FIGHT EM ALL OFF!
Yeah as you could probably guess the last half of the game is mainly where my a lot of hate comes from.

Overall I give the game a 4/10, Looks really good and immerses you in the first half/4 hours of the game, but after that it just overstays its welcome by prolonging the game for no bloody reason"
40,4,0.6757,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack",Playboi Carti ft. Ken Carson & Destroy Lonely - HARDY BOYS (prod. Opium Jai)
41,4,0.598,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack","Very slow-paced.
Phoned-in human enemies. 
An unnecessarely over-complicated crafting-system.
Anti-Aliasing options uneffective.
Game perfomance subpar."
42,4,0.5564,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack","Boring and formulaic. If you aren't unnerved or freaked out by being suspenseful music and a BOO! mechanic you can skip this game. It's like being a **** guy in Texas, you're just in and out of closets till you can get the hell off that station.  For me this isn't survival horror, it's hide and seek."
43,4,0.5245,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack","Sound 10/10
Music 10/10

Gameplay 3/10

 extraordinary tedious and eye rolling plot twists"
44,4,0.509,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack","Garbage game. This game is the definition of  drawn out waaaaaaaaaay too long and sooo much backtracking.

This game is 19 chapters long. It should have been 10 chapters long, like an Amnesia game"
45,4,0.4886,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack",game is just as boring as hell man. i'll go play hide and seek with the children
46,4,0.4781,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack",Extremly boring. Only for hardcore Alien fans.
47,4,0.4724,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack","this game is to fucking scary i cant play this anymore its mor scary then fucking outlast
and i endede all the outlast games"
48,4,0.4699,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack","Lacks Ukrainian localization. Had to download it and patch by myself, just like Amanda has to to do everything on Sevastopol instead of creators and bosses. Will change review to positive after Ukrainian locale will be added."
49,4,0.4541,"pc, hide_seek, scene, list, none, guy, friend, switch, trigger, lack","Horribly bad and boring game. You walk through various dimly lit corridors in a linear fashion and try to find anything that flashes or makes a sound. The you press ""E"". Sometimes you have to press ""E"" multiple times. Sometimes you press ""E"" and the you press ""left and right mouse button"" simultaneously and then you press ""A"".

If you want to get over an obstacle, say a waist high railing that is blocking your way across the room, you do not press the jump-button. Because there is no jump-button. A simple railing that any reasonably sized adult human would mount easily, will block your progress completely and again you have to find something that is flashing, say an object or a terminal and press ""E"".

After 1 hour of playing the game, I encountered first NPCs. You listen to what they have to say and then you follow them, walking in darkly lit corridors. And after the NPC has reached a certain point in the level that triggers a new event, you can again press ""E"".

After that, I encountered first hostile NPCs with guns. They started to shoot at me. The other friendly NPC stated that I should again press ""E"", but I did not want to. I stood motionless in the middle of the corridor. After a minute of Stormtrooper worthy shooting and scripted AI movement, I finally died, quit the game and uninstalled it.



 


"
