,topic_num,topic_perc_contrib,keywords,text
10,1,0.7838,"shoot, shit, go, stuff, guy, know, people, girl, mean, want","There’s a special rung in hell reserved for people who waste good scotch. Seeing as how I may be rapping on the door momentarily… I must say, damn good stuff sir. - Lt. Archie Hicox"
11,1,0.7741,"shoot, shit, go, stuff, guy, know, people, girl, mean, want","It's F.E.A.R. What can i say that hasn't already said. Grab a shotgun, shoot some replicas in the face till they explode into blood and cuts."
12,1,0.7603,"shoot, shit, go, stuff, guy, know, people, girl, mean, want","Step 1: Throw grenade
Step 2: Hit slow-mo
Step 3: Start shooting
Step 4: Enjoy the grin on your face"
13,1,0.7593,"shoot, shit, go, stuff, guy, know, people, girl, mean, want",THAT'S RIGHT ITS THE GOAT (btw I wanna kill the annoying guy)
14,1,0.7487,"shoot, shit, go, stuff, guy, know, people, girl, mean, want",shits sicker than a mutha bitch you already know playa
15,1,0.7485,"shoot, shit, go, stuff, guy, know, people, girl, mean, want","Got violently electrocuted and died, loaded back in earlier in the level, accidentally went backwards, fell down a massive hole, and died again.

10/10 would go into a factory that violated every OSHA law again."
16,1,0.7413,"shoot, shit, go, stuff, guy, know, people, girl, mean, want","My friend with I play F.E.A.R said that if I post a review on F.E.A.R and it gets 100 likes and 20 awards, he'll buy me a case of beer and some vodka. So I'll leave this here"
17,1,0.7336,"shoot, shit, go, stuff, guy, know, people, girl, mean, want",">2 ATC guards enter the room, patrolling next to each other
> I shot one guard dead with the shotgun, blood on the floor
> Other guard :""Are you okay?""
> youdontsay.jpg
> Shot the other one down

10/10 would ""Are you okay?"" again
"
18,1,0.7308,"shoot, shit, go, stuff, guy, know, people, girl, mean, want",Shoot clones and round house kick ghosts.
19,1,0.7201,"shoot, shit, go, stuff, guy, know, people, girl, mean, want",remember to do a round-house kick on every single dude you see
20,2,0.8553,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series","A modern classic everyone should play.

Check Steam Guides for other localizations, and also to fix fps drops, subtitles and resolution on modern PCs."
21,2,0.8251,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series","Oldie but a goodie, costs like $2 on G2A or Kinguin. Download the unofficial fps patch if you have low fps issues."
22,2,0.825,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series","Get this when you can on a sale, because $60 to get this game, its two DLC's, and fear 2 and 3 may seem worth it, but fear 2 is mediocre with fear 3 being too easy upon a second playthrough, frankly just not worth 60 bucks, but if you can get fear only for itself and extraction point, then get it"
23,2,0.8145,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series","F.E.A.R is a classic FPS-Horror experience.  Even with the hardware and software issues I had, the community around these games has found a myriad of solutions to solve them."
24,2,0.8086,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series",Great games but need tinkering and fix files to run on modern PCs properly
25,2,0.8045,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series",Main game is good but you have to patch it for a stable framerate. The DLCs even when patched crash more often then not. Biggest problem is having to buy this in a bundle with two very not great games. Wait for a sale so you can get this at a reasonable price
26,2,0.7989,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series","Really good shooter. However, this game has some graphical bugs so you'll most likely need to download a Frame Rate fix mod to get it to run at steady FPS and you also might need to cap your max FPS in order to prevent lightning bugs."
27,2,0.7987,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series","Its one of Monoliths classics, FEAR. This game is amazing no need for any mods except for some bug fixes which the community gives. One downside is WB bundled it with the crap sequels. It would be fine if it was bundled with Perseus mandate and the other dlc. All in all go play it if its on sale !"
28,2,0.7972,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series","Great game. Shame I couldn't get the DLC to work, tried to find a fix but most people attribute it to a windows 10 compatibility issue. Shame, make sure to download the fps patch as there is a bug revolving logitec that will hinder framerate."
29,2,0.77,"buy, fear, expansion, run, pack, fps, multiplayer, worth, need, series","Yes, but buy it standalone on GOG. It's not worth buying the entire collection cuz 2 and 3 are garbo."
30,3,0.8865,"great, still, story, time, scary, well, fun, really, first, scare","this is a really good shooter graphics a bit dated,but once you get going on the game it really doesnt matter,easy to get into the story and action.youll want to finish it,dlcs are also just as good recomend all fear games. 8 out of 10 only because of dated graphics."
31,3,0.8805,"great, still, story, time, scary, well, fun, really, first, scare","Even today in 2022, this games physics engine, gameplay, AI, and atmosphere are hard to match. Considering this came out so long ago and it holds up well to this day is saying something. 8.5/10"
32,3,0.8779,"great, still, story, time, scary, well, fun, really, first, scare","Never had the chance to play FEAR back in the day, so here i am 10 hours later saying to myself - hell yeah this  was fun and a very well made game especially for its time! Cannot recommend enough!"
33,3,0.8751,"great, still, story, time, scary, well, fun, really, first, scare","I expected the game to be outdated and look cool only in my memories, but no, it's still a great shooter! Tbh, in some aspects even better than I remember it on the day of the game's release. Shotgun is so freaking GOOOOOOD!!!!"
34,3,0.8736,"great, still, story, time, scary, well, fun, really, first, scare","2014 was the first time that I actually played this game. Sure, the game has aged, but I still enjoyed it! It actually had parts that made me jump! The story was decent, and the combat was interesting enough.

"
35,3,0.8683,"great, still, story, time, scary, well, fun, really, first, scare","I first played F.E.A.R. on the Xbox 360 years ago, and while the graphics do look outdated due to it's age the gameplay itself is still fun. I enjoyed going back to experience this on PC. The A.I. in this game is really good, better than in most FPS games so it can be a bit challenging first time through. Overall though it's definitely still worth playing."
36,3,0.8641,"great, still, story, time, scary, well, fun, really, first, scare","Awesome game, super scary but pretty fun to play at the same time. It is older so at times gets a little repetitive but overall a really fun game!"
37,3,0.8547,"great, still, story, time, scary, well, fun, really, first, scare","Just been playing though this game over a few days, love the AI Bots they are way ahead of they time, and even better then most games today.
If you think about the game being from 2005, it a very good game, i liked it, even i' not really into Horror games. 

"
38,3,0.8536,"great, still, story, time, scary, well, fun, really, first, scare",It has been 15 years since I played this last. The gameplay still holds up. The AI is still smarter than anything that has released in the last couple of years. Everyone should play this game at least once.
39,3,0.8526,"great, still, story, time, scary, well, fun, really, first, scare","I first got into the fear games when the second one came out, and to this day
I still replay it from time to time. this really is a fantastic game."
40,4,0.8746,"enemy, weapon, take, also, feel, gun, make, thing, time, even","I don't understand how it is possible to make a game like this in 2005. Its artificial intelligence is smarter than most people I know and it often feels like it is reading your mind, but despite this, it offers a very balanced difficulty. IT IS DEFINITELY A GAME THAT EVERYONE SHOULD TRY AT LEAST ONCE."
41,4,0.8376,"enemy, weapon, take, also, feel, gun, make, thing, time, even","Hands down one of the best FPS games ever made.  Why people call it a horror FPS is beyond me though.  I did not find the game frightening at all aside from a couple jump scares.  Best gun play and attention to detail.  Bullets rip out chunks of dry wall and bullets will spark off certain materials.  This is all magnified by the slow mo ability.  The AI is easily some of the best in an FPS ever.  They will flank you, grenade your position if you stay in one place for too long, and lean around cover just like you can.  Enemy variety is limited but they are tough.  You have standard troopers, big armored suits, and even small mechs that are quite deadly.  Your melee attacks are also very powerful and you can also execute a jump kick and a slide kick.  The story isn't bad and you learn about it through scripted events, voice mail messages, and laptops littered throughout levels.

A couple things I didn't care for.  This is basically a corridor shooter with a more open or varied area from time to time.  Environments mainly consist of industrial areas, office parks, and secret underground labs.  The weapon variety is standard fare until about half way through the game when you start finding way more interesting weapons like the rail gun, the autocannon, and the multirocket launcher.  It's a short game, but it's worth another playthrough or two if you like experiencing different difficulties."
42,4,0.8233,"enemy, weapon, take, also, feel, gun, make, thing, time, even","Best Ai i ever seen.  They will work as a team. i've seen them flank whilst putting pressure on you. retreat when injured, call out whenever you attempt to flank. Wait for you to peek your head out behind cover and become wide open to their attack.   And much more.
 Why can't more games have this AI?"
43,4,0.8095,"enemy, weapon, take, also, feel, gun, make, thing, time, even","the voices are in my head..
the voices are in my head..
the voices are in my head..
the voices are in my head.."
44,4,0.8024,"enemy, weapon, take, also, feel, gun, make, thing, time, even","F.E.A.R. is a horror game developed by Monolith Productions and published by Vivendi. The story is a supernatural that follows FEAR (First Encounter Assault Recon), a fictional special team force. The player assumes the role of F.E.A.R.'s Point Man, who possesses superhuman reflexes, and must uncover the secrets of a paranormal menace in the form of a little girl."
45,4,0.7942,"enemy, weapon, take, also, feel, gun, make, thing, time, even","Armacham's jimmies get rustled by a telepathic cannibal part 1











































































































you can see your legs
10/10 would fap again"
46,4,0.7845,"enemy, weapon, take, also, feel, gun, make, thing, time, even","That game plays with shadows like no other, even today it works perfectly. Multiplayer is down but the campaign will assure you something like 10 hours of tension, a genius mix of horror/scary sequences and tough combats. Despite the lack of MP mode you'll find it quite challenging even on normal difficulty, not really hard at all, but you'll have to use wisely your bullet time, grenades, weapons, medkits, quicksaves and take good cover when under fire of multiple ennemies. AI is not the brightest ever but Replica's bullets can put you down very quickly if you stay too long in sights. 
The best comes once you get familiarized with the game: you'll be able to use bullet time not only before shooting at large groups of ennemies but also after to make beautiful slowdowns of your destructions :) 
I don't see any negative point, maybe the lack of various environnements: most of the game you'll make your way through relatively empty and similar streets, offices, storages, labs, can be a little boring for some people but Alma, Fettel, Replicas troopers and other ""things"" kept me alert all the time."
47,4,0.7756,"enemy, weapon, take, also, feel, gun, make, thing, time, even","Kinda keeps up with today standards.
Pros:
- Interesting story.
- Somewhat smart AI. They try to hide, flank you and etc.

Cons:
- Unavoidable damage in most cases, so it get really annoying while playing on high difficulties. When you kill an enemy, he usually shoots out half of the magazine during death animation, so if you're close - you're dead. If enemy can't be staggered or oneshot, it will hit you due to high accuracy on high difficulty and you can't prevent that.
- Enemies are bullet sponges. They require 4 headshots from a nailgun, holy hell.
- 3 weapon slots are too little for the variety and varying rarity of the weapons."
48,4,0.7681,"enemy, weapon, take, also, feel, gun, make, thing, time, even","This is a game where Kung-Fu kicking an enemy is a legitimate way to take them down.  The DLC is wonderful, I never thought surgically using a laser rifle to cut body parts from an enemie's body in slow motion could be so satisfying."
49,4,0.7671,"enemy, weapon, take, also, feel, gun, make, thing, time, even","Note: I don't play online/multiplayer, so this review is only based on the single player game.

This is one of the few games I'll reinstall every year to play thru. 8/10.

AI - Pretty good. AI won't rush into your line of sight, will attempt to flush you out with grenades, will attempt to flank you) which gives a nice challenge. Unfortunately you can hear their chatter, and it will clue you in on what they are going to do.

Weapons - You can only carry 3 weapons along with 3 types of throwable explosives. There aren't many sniper type weapons in the game unless you consider the Penetrator as one, but you won't have many large areas where it would advantageous. A few of the heavier weapons you won't find much ammo for, but all the weapons are useful. Even duel-wielding pistols is usable throughout the game if you can keep finding ammo for it.

Level Design - If there's anything I would mark this game down for, it's the linear design. There's only one way to go, with no real multiple paths. Sure sometimes you can go thru a window to get into a room rather than the door, and sometimes a hallway goes around a set of cubicles, but that's about it when it comes to choices. As the game takes place in poorly lit corridors for the most part, and a lot of it looks the same, you can get turned around from time to time when needing to backtrack thru an area.

Atmosphere - The games does quite good in instilling a creepy vibe. Sometimes you'll see something walking by out of the corner of your view, turn around and it disappears. The developers did a pretty good job with that.

If you have difficulties playing this game the first time, don't forget to use your SlowMo. I find it's best to hide behind cover, glance to see if your target is just in view, then hit SlowMo and come out guns blazing. Unless you see another enemy there, turn off SlowMo while running back to cover. It's hard to play this game as a stealth game. You can sneak up and knock someone out, but usually that will alert the others in the area."
