score,keyword
8.073333333333334,feel like powerless
8.071721311475411,register alien isolation
8.071428571428571,player needs feedback
8.069281045751634,getting closer hide
8.066666666666666,type behavior typical
8.066666666666666,poorly implemented best
8.06439393939394,time period depends
8.063725490196077,enjoy getting pissed
8.063441076089138,getting killedthis game
8.0625,mention every area
8.0625,every area visited
8.061904761904762,scared away easy
8.061904761904762,furthest away possible
8.060661764705882,oh everyones dead
8.058333333333334,open ceiling holes
8.055555555555555,stays within feet
8.054901960784314,entire mission crouched
8.054421768707483,good concious anyone
8.05438596491228,meat gets away
8.05,bug riden mess
8.04672131147541,alien universe lore
8.04672131147541,alien universe alas
8.041666666666666,something happened granted
8.041666666666666,follow dev logic
8.04,ever persistent feeling
8.038095238095238,small amount except
8.036363636363637,shitty crappy design
8.036363636363635,times without checking
8.035742035742036,always revolve around
8.033333333333333,wasnt even sloppy
8.033333333333333,rubbish go watch
8.033333333333333,novice still ended
8.032967032967033,everyone else combined
8.02995391705069,pleasure youll find
8.029411764705882,playable dont waste
8.029411764705882,dead mans pistol
8.028571428571428,theyre braindead easy
8.028301886792452,cannot save whenever
8.027917892671992,alien lurks around
8.027917892671992,alien hangs around
8.026315789473685,two bunk beds
8.025974025974026,think wow cool
8.025,aliens vs predators
8.025,aliens seem capable
8.025,aliens apparently ability
8.023809523809524,well positives include
8.023809523809524,use special terminals
8.023809523809524,use instant messenger
8.023809523809524,scripted autofailure feature
8.020833333333334,games utter lack
8.020833333333334,games plots core
8.020833333333334,cannot stand games
8.02,dont run tip
8.017295597484278,bunch im already
8.016382252559726,atmospheric scifi game
8.014903129657228,alien really likes
8.009510869565217,take liberties oh
8.009287925696594,neverending stealth mission
8.009287925696594,another shttier mission
8.008928571428571,know true terror
8.008771929824562,ship first quarter
8.006493506493506,motion detectors waiting
8.002144082332762,im really saddened
8.0,teeth civilians none
8.0,simply initiates found
8.0,rerouting box menu
8.0,puzzle knowing beforehand
8.0,online competitive gaming
8.0,movement sensor guessing
8.0,minimal additional mechanics
8.0,mechanics seem rammed
8.0,maps slowly af
8.0,lost grandmother followed
8.0,listen saved informations
8.0,guy named samuel
8.0,endless reloading glad
8.0,dont worry hes
8.0,devs mistook content
8.0,developers shouldve learned
8.0,crawl crawl crawl
8.0,coincidentally search upstairs
8.0,cheap jump scare
7.997863247863247,sneaking around unseen
7.997578833756307,game stumbling around
7.997093023255815,totally shiy ai
7.996753246753247,genre really isnt
7.996376811594203,get randomly ambushed
7.996078431372549,basic pattern either
7.9945054945054945,nothing remains except
7.991258741258742,really bad sign
7.991258741258742,really bad atmospherically
7.99,revolver looks like
7.99,felt like routine
7.99,felt like ages
7.989578454332553,alien never patrols
7.989517819706499,ladder im looking
7.987810823988298,flamethrower escload game
7.986062717770034,thought restart door
7.985714285714286,ridiculous id believe
7.984848484848484,really regret buying
7.984564070741545,really linnear game
7.984564070741545,game really excites
7.983333333333333,already nearly identical
7.982142857142858,scripted cheap deaths
7.981481481481481,could atleast scare
7.981196581196581,forever sniffing around
7.978923853923854,time snailing around
7.978260869565217,dark cornersplus theres
7.978260869565217,ammoresources although theres
7.977777777777778,go next suffice
7.977777777777778,edit lmao even
7.976190476190476,counterplay youll usually
7.972034715525554,soi cant recommend
7.971937808115282,game wasnt tested
7.970530835284934,alien doesnt pop
7.970530835284934,alien doesnt creep
7.966666666666667,using tools etc
7.966666666666667,small crowch hole
7.966666666666667,small benches opposite
7.966666666666667,goes away washed
7.963809523809523,doesnt ever fleewhince
7.958333333333334,cross open ground
7.957983193277311,recommend setting according
7.957792207792208,mazelink level design
7.956666666666667,small object like
7.954545454545455,slow entry animation
7.952488687782806,absouletly nothing waste
7.9523809523809526,power rerouting boxes
7.9523809523809526,clich horror moments
7.95,still randomly pop
7.95,real omg guys
7.95,interactive gameplay instead
7.949404761904762,games want secondly
7.94672131147541,clever alien murderer
7.94672131147541,alien npc loves
7.94672131147541,alien falling thru
7.946052631578947,destroy hiding aliens
7.94468413935218,electricy save game
7.944545454545455,like playing chess
7.944444444444445,old text adventure
7.944055944055943,certain physical points
7.943181818181818,huge time sink
7.942857142857143,motion tracker lets
7.942857142857143,motion tracker hid
7.941345365053323,get save error
7.941345365053323,cloud save get
7.9399999999999995,ever increasing list
7.9393939393939394,keep lurking whereever
7.9393939393939394,dull experience eventually
7.938775510204081,want would defeat
7.9375,locked doors unlocking
7.935574229691877,doesnt completely remove
7.935363247863247,around every corner
7.933962264150944,edit im rewriting
7.933333333333334,data card access
7.933333333333334,actual ending wherein
7.9311965811965806,spend sneaking around
7.931060606060607,wasting anymore time
7.928571428571429,especially repetitive realizing
7.928301886792452,save nd times
7.926923076923077,spend hours redoing
7.926923076923076,atmospheric titles hours
7.923076923076923,hated bad execution
7.921568627450981,mission seeking cover
7.921568627450981,aggrivating checkpoint running
7.921052631578947,flip another switch
7.921052631578947,dad gets drunk
7.921052631578947,another taks tell
7.92040072859745,cant even outsmart
7.9194318753142285,running around alone
7.919354838709678,last safe files
7.917460317460318,distance within seconds
7.916666666666666,odd places staring
7.916666666666666,natural patrol route
7.916666666666666,help markers whatsoever
7.916666666666666,dont regret buying
7.916666666666666,console hard diskcopy
7.9163822525597265,video arcade game
7.9163822525597265,poor game mechanics
7.9163822525597265,noh although game
7.9163822525597265,leverpulling game update
7.9163822525597265,game hes contained
7.9163822525597265,game antialiasing devs
7.914772727272727,every way imo
7.914529914529915,wing around th
7.914529914529915,searching wildly around
7.914529914529915,creep around silently
7.913043478260869,dont get confused
7.910204081632653,reviews would reflect
7.908333333333333,sun go turn
7.906382252559727,game like neverhood
7.906349206349207,full volume even
7.901515151515152,really weel done
7.901515151515152,really freaking annoying
7.901266766020864,alien roars playing
7.901266766020864,alien always camps
7.9,op killing machine
7.9,miles away somehow
7.9,cell phone rang
7.8989898989899,money playing worms
7.898809523809524,passed fucking hour
7.89344262295082,alien alien headshot
7.892857142857142,missing entirely sound
7.892622950819672,cant stress enough
7.891938250428817,anytime save system
7.891304347826087,stupid architecture trash
7.8901098901098905,toptier everything else
7.890000000000001,whole freakin station
7.8896103896103895,banal boring stuff
7.888888888888889,stupendous job ripley
7.888507718696399,whenever im playing
7.887067395264117,ripley cant pickup
7.886363636363637,sneak sooooooooo much
7.884615384615385,dark suspensful atmosphere
7.883116883116883,almost always checks
7.883048919226393,entire game reminds
7.8826086956521735,also several occasions
7.881481481481481,could stop flaunting
7.881481481481481,could someone inform
7.880952380952381,motion sensor doesnt
7.880281690140845,dark stretches back
7.880281690140845,cassette tape back
7.8796532381438045,didnt save ofc
7.878787878787879,huge speed advantage
7.8767507002801125,second hour cursing
7.876190476190475,never found anyone
7.875292740046838,alien isnt intelligent
7.875,world maintain tension
7.875,mapthat general area
7.875,cutscene volume follow
7.875,circling desks lockers
7.873840445269016,transfer system would
7.8730769230769235,bad trialerror gameplay
7.872727272727273,given long distances
7.872093023255815,rails ai moment
7.8709277071051815,tedious irritating game
7.869047619047619,id say skip
7.868943533697632,hide alien dissapear
7.866883116883116,huge sprawling level
7.866666666666667,thick smoke yet
7.866666666666667,small rooms connected
7.864864864864865,one sentence flip
7.8648451730418945,cant feking hide
7.864583333333334,proceed oh wait
7.862745098039216,highly recommend grw
7.862745098039216,code either right
7.861635220125786,save crouches behind
7.860826697004171,next gen game
7.8590785907859075,next door knowing
7.858333333333334,happen multiple times
7.857142857142858,sale everyone ranting
7.853846153846154,die ill reload
7.852941176470589,different map portion
7.852272727272727,totally bs way
7.852029914529915,sneaking around games
7.850793650793651,hide rinse repeat
7.847142857142858,thought id like
7.8467213114754095,unpredictable alien mod
7.846346346346346,one could argue
7.845238095238095,repetitive nonsense bored
7.842105263157895,first companion blocks
7.841642228739003,find pleasure playing
7.841269841269842,passed minutes ago
7.837434884138674,hiding game thus
7.836206896551724,pointless walking intro
7.835714285714285,best id say
7.834070144414971,mindless walking around
7.833333333333334,wait numerous amounts
7.833333333333334,usually dont stray
7.833333333333334,quest dialog lol
7.833333333333334,point characteres suppose
7.833333333333334,noisemaker molotov etc
7.833333333333334,forth right outside
7.833333333333334,eagle eyes nice
7.833333333333334,anticlimactic disappointing ending
7.831304347826086,station whilst trying
7.831196581196581,infinite patrol around
7.828571428571428,says everything finnaly
7.828571428571428,never finishcorner spoiler
7.828571428571428,guess thats distracting
7.828571428571428,expect caught facing
7.82814695844208,game completely ignoring
7.827003001616255,alien pacing back
7.825,whole area camping
7.819354838709678,released last year
7.818814334731224,alien ai indestructable
7.818425760286225,bad youre puny
7.816964285714286,oh big reveal
7.816382252559727,shitty game man
7.816382252559727,game sucks balls
7.8149999999999995,ever increasing area
7.814914645103325,thinking im going
7.814914645103325,begin im going
7.814814814814815,monkey could figure
7.814814814814815,could probably picklock
7.8143939393939394,enjoy wasting time
7.814285714285715,takes pure luck
7.8125,scary believable scenario
7.8125,red bull cause
7.8125,every single step
7.809289617486339,cant happen yet
7.806493506493506,motion tracker waiting
7.806277056277056,really stays true
7.803864168618267,scripted alien searches
7.803030303030303,lame death cutscenes
7.803030303030303,head without malfunctioning
7.801515151515151,really takes away
7.8009976371751115,interactive movie game
7.800000000000001,corridor turns degrees
7.8,slowly advance towards
7.799662487945998,second alien appearance
7.796078431372548,spend either avoiding
7.795555555555556,like looking staring
7.795348837209302,tools youre given
7.793076109936575,time youre groping
7.791304347826086,weak stupid character
7.788826574633305,first alien enounter
7.788129744651484,petty minutes trying
7.787878787878789,gamei probably died
7.785742035742036,tedious sneaking around
7.785714285714286,let alone buying
7.785714285714286,andnothing happens hes
7.784615384615385,rescuer come along
7.783422459893048,without getting detected
7.783333333333333,wasnt even sneaking
7.782051282051282,got correct regarding
7.781531531531531,one mistake yea
7.781196581196582,whole sneaking around
7.781196581196582,around several turns
7.781196581196581,searches around leaves
7.780054644808743,alien shouldnt stand
7.780054644808743,alien obviously hides
7.779069767441861,brightly lit room
7.778260869565217,take criticism towards
7.777777777777779,stand right next
7.777777777777779,slot right next
7.777777777777778,dissapointing even tried
7.777777777777777,many many cases
7.77687074829932,would immediately zero
7.775,aliens behaviour makes
7.773525109702584,motion sensor game
7.770727969348659,sometimes ive seen
7.770548919226393,every modern game
7.76984126984127,many mechanical sensor
7.7681818181818185,excessively boring gameplay
7.767857142857142,single player missions
7.766806722689076,almost entirely running
7.7666666666666675,data terminal etc
7.766666666666667,dlc may fix
7.766666666666666,hype dont spend
7.766304347826087,stupid lockers littered
7.763636363636364,locker system man
7.763636363636364,locker slats waiting
7.762015503875969,found youre supposed
7.761904761904763,u donnt want
7.761363636363637,time waiting litterally
7.75976800976801,sneaking around since
7.757142857142858,thought id clear
7.754576659038902,take two guys
7.754385964912281,random direction causing
7.752941176470588,second play thru
7.75287356321839,shit walking simulator
7.752249212775528,hiding sneaking around
7.7518939393939394,eventually every time
7.750840336134454,think dead space
7.75,walls type nonsense
7.75,physical presence inside
7.75,operate computer logs
7.74971558589306,lame game starts
7.74971558589306,game needs reasons
7.747863247863247,effectively move around
7.747863247863247,crawl slowly around
7.746825396825397,spend minutes sneaking
7.74672131147541,alien metres away
7.746212121212121,stopped playing despite
7.743697478991597,pure shit waste
7.743441558441559,time id make
7.739832535885167,mistaken first time
7.739682539682539,hide within seconds
7.738919247115968,honestly cant see
7.738387978142077,unfortunately alien isolation
7.737223695844386,ive got bug
7.737189440993788,theres doors opening
7.735,make less noise
7.734717868338558,ive stopped playing
7.734126984126984,stops looking repeat
7.733333333333334,rough hit box
7.733333333333333,locker wait creep
7.733333333333333,go yup crap
7.732435597189696,nonstop alien mastery
7.732426303854876,would start screeching
7.732426303854876,would start hating
7.730769230769231,medical facility patrolled
7.73015873015873,spending minutes stealthing
7.73015873015873,next statement let
7.729235880398671,scripted ai inexistent
7.726600985221674,dont think ive
7.725,yea something tells
7.724665523156089,save points sometimes
7.723856209150327,either insta kills
7.723247559893522,noise would get
7.722567287784679,motion detector get
7.722456605593058,alien every mission
7.722222222222223,story isoh wait
7.72183908045977,kind ive gotten
7.71957671957672,could anyone think
7.716666666666667,enough distance perhaps
7.716666666666667,dying took away
7.716382252559727,game barely playable
7.715909090909091,bs deaths left
7.7142857142857135,hell ijust want
7.713615023474179,previous patroling back
7.713387978142077,alien immediately pops
7.71304347826087,get little tidbits
7.710727969348659,invincible ive seen
7.710499899618551,couldnt l game
7.708333333333334,something exploded right
7.706666666666667,wouldnt ever call
7.705714285714285,youll never run
7.7037634408602145,space ship find
7.701388888888889,open doors looking
7.701298701298701,long repetitive journey
7.7,weeks set aside
7.7,steelpiercing unique please
7.7,reloading hes nowhere
7.7,parts werent supposed
7.7,c objectives style
7.7,arent frequent enough
7.699616858237548,ive read years
7.6989909482119,game also features
7.698717948717949,dont say anything
7.698433534611009,game got stalled
7.69672131147541,boom alien rushes
7.696581196581197,look around carefully
7.694927536231884,randomly take away
7.694545454545455,stops playing like
7.694444444444445,next doorpaneletc qte
7.693394777265745,never actually found
7.692982456140351,two loading screens
7.69047619047619,watch horror movies
7.688505747126436,ive still gotten
7.688475046965612,use save points
7.687096774193549,find tools needed
7.685714285714285,power via generator
7.6850649350649345,higher difficulty level
7.684816549570648,true alien fan
7.683566433566433,really means anything
7.683048919226394,game script tells
7.682745098039215,either run away
7.68130081300813,actual door faster
7.6811965811965806,steps turns around
7.678571428571429,everything stops working
7.677777777777778,slealth works even
7.6775,like modern games
7.6770186335403725,taking stupid risks
7.676870748299319,would rather cut
7.672625152625153,flamethrower run around
7.6722222222222225,hide seak locations
7.671554666352831,game ive given
7.667403477748305,walking around yelling
7.667224080267559,also love bbq
7.666666666666666,surviving woman shoots
7.666666666666666,port air ducts
7.666666666666666,path unlocks linearly
7.666666666666666,feet away yet
7.666666666666666,avoid needless frustration
7.6663822525597265,game spawns randomly
7.665755404725992,making getting around
7.660256410256411,hours guns pointed
7.659431875314228,like running around
7.659289617486339,cant sneak away
7.65923939541687,game youll spend
7.658496732026144,different people telling
7.655054644808743,say alien isolation
7.654285714285715,id ever want
7.652729384436702,door opening simulator
7.651266766020864,alien always finds
7.65,maybe ill try
7.65,gay joke hidden
7.649572649572649,many many buttons
7.647863247863247,lurking around along
7.645833333333334,doors open automatically
7.645555555555555,space station looking
7.645468998410175,didnt couldnt hook
7.644444444444444,point ignores even
7.642857142857142,ft wide corridors
7.642045454545455,playing mini games
7.641165755919855,alien insta kills
7.640584415584415,time youll spend
7.640350877192983,half decent trap
7.638888888888889,wont need isntructions
7.637777777777778,even maybe make
7.6375,literally spawn every
7.637096774193548,aint gonna find
7.636363636363637,long pauses waiting
7.635454545454545,huge space station
7.633333333333333,little grate til
7.629194139194139,doesnt look like
7.6287214247740565,first time within
7.628571428571428,parts ok go
7.628181818181819,dont really make
7.625850340136054,good parts soon
7.6253787878787875,cool space games
7.625,youve played amnesia
7.622222222222222,play many parts
7.622222222222222,happened many times
7.622222222222222,ended many times
7.621428571428572,aliens yes aliens
7.621052631578947,somewhat random overall
7.619047619047619,crashed within minutes
7.618803418803418,look around hide
7.616666666666667,simple pattern try
7.616666666666667,nope literally trash
7.616666666666667,four guys anymore
7.615942028985508,also goodi mean
7.615555555555556,many animations sometimes
7.615126050420168,id barely recommend
7.615027829313544,good way aways
7.61466552315609,enough save points
7.6142989192263935,game befor oh
7.614091790562378,kept getting stuck
7.613387978142077,nope alien decided
7.613387978142077,especially alien fan
7.613387978142077,alien go away
7.612810823988298,single player game
7.611991341991342,really doesnt run
7.610188261351052,ai instantly found
7.609523809523809,head never mind
7.607692307692307,androids noise makers
7.606858443035918,survival horror game
7.604761904761904,broken go fix
7.60207039337474,doesnt immediately take
7.599812996727443,actually happen also
7.59971558589306,actual game say
7.597593582887701,really dont recommend
7.597258945884011,alien actually spawns
7.596530084902177,room within seconds
7.595794017265609,game dead space
7.595238095238095,player cannot use
7.5948717948717945,mile away crouch
7.594505494505494,bad poorly thought
7.591569767441861,every single room
7.5915315315315315,make one mistake
7.591304347826087,screen theyre trying
7.591269841269842,next minutes sneaking
7.591196581196582,run around like
7.590909090909092,long boring stretching
7.590909090909092,instant death playing
7.590476190476191,go well ill
7.5899142265601895,would get bored
7.589880952380954,better horror games
7.589743589743589,bad performance issues
7.589743589743589,absolutely nothing happen
7.588888888888889,crafting menu hide
7.588235294117647,dont bother running
7.587878787878788,always rummaging near
7.5875,games hype train
7.585714285714285,going away soon
7.585227272727273,frustrated every time
7.584070144414971,enjoy walking around
7.583333333333334,whatever thays right
7.583333333333334,shoot yea right
7.583333333333334,plain annoying trail
7.583333333333334,end thank goodness
7.583333333333334,dont feel ripped
7.5830489192263935,game breaking bugs
7.583032293377121,minutes walking maybe
7.582417582417582,load die reload
7.582051282051282,fcking look away
7.581225296442687,really wouldnt get
7.581196581196581,break turns around
7.580808080808081,next cabinet without
7.579545454545455,stopped playing instead
7.5777777777777775,cannot even read
7.5771103896103895,boring opening doors
7.57563025210084,kept getting lost
7.57172131147541,alien isolation dont
7.571428571428571,useless except flamethrower
7.571055381400209,boring walking simulator
7.56929181929182,enjoy wandering around
7.568385899814471,would really like
7.568181818181818,really dont care
7.568181818181818,locker really takes
7.568181818181818,boring audio files
7.566569767441861,read every room
7.565656565656566,becomes incredibly tedious
7.564864864864865,one clear bug
7.564864864864865,one brainfk definitely
7.564583333333333,go outside oh
7.563387978142076,alien still finds
7.561678463094035,room also itd
7.559523809523809,backtracking youll need
7.558707825574392,walking around trying
7.558441558441559,important part immersion
7.556666666666667,entire space station
7.555555555555555,trouble crouching behind
7.555555555555555,proper background story
7.554887218045113,takes two seconds
7.553030303030303,boring really quick
7.552991452991453,buttons walk around
7.551594202898551,feel like theres
7.550724637681158,air vent cut
7.549715585893059,entire game metres
7.5497135654550735,running around back
7.549206349206349,dont even think
7.5485739750445635,really getting sick
7.5476190476190474,settings anyone going
7.546721311475411,alien seems smart
7.546707362190159,im already dead
7.545454545454545,huge selling point
7.5449536811311555,game thats supposed
7.544642857142858,magically broken doors
7.544444444444444,rapidly becomes ridiculous
7.543956043956044,isnt learning anything
7.54392950045124,wandering around trying
7.543645484949833,whole look theres
7.5420527859237545,actually really like
7.541666666666666,fucking fetch quests
7.541666666666666,follow riply wherever
7.541025641025641,certain distance away
7.540616246498599,minutes running looking
7.5402165337073725,really cant recommend
7.5396655231560885,played save points
7.539615846338535,would recommend outlast
7.539529914529915,area sneak around
7.539194139194139,doesnt show anything
7.536721311475411,alien universe like
7.536293436293436,everyone one told
7.535714285714286,escape taking risks
7.534722222222223,doors wont open
7.534440609721024,alien gets bored
7.533333333333333,kinda stuff go
7.532848837209302,know youre supposed
7.53125,smells okay oh
7.53125,clamps oh seems
7.530247779336138,actually get away
7.530172413793103,shit ive played
7.530054644808743,alien randomly popped
7.529761904761905,sight totally broken
7.5285714285714285,walk simulator thats
7.5285714285714285,load screen tell
7.528301886792453,save point update
7.527777777777779,randomly spawn next
7.526666666666667,goes away sometimes
7.52658633419238,maybe game would
7.526515151515152,really annoying deaths
7.526266766020864,playing alien isolation
7.525974025974026,loose cool yes
7.5251526840244285,alien completely ignores
7.525,aliens colonial marines
7.5244990892531884,alien even turns
7.523809523809524,realistic survival horror
7.523809523809524,movement sensor use
7.523809523809524,dont accidentally use
7.52183908045977,best ive heard
7.5210526315789465,spend mins hiding
7.5210526315789465,gets damaged somehow
7.520833333333334,slow sneaky games
7.520833333333334,right virtually every
7.520833333333334,games tutorial unable
7.520833333333334,games titular enemy
7.520833333333334,create video games
7.520169160702668,jump im walking
7.518420277040967,ive got around
7.518149882903982,alien flamethrower scares
7.516722408026755,theres anything bad
7.516382252559726,game dont believe
7.516043956043957,leave soon sometimes
7.515584415584415,ill never finish
7.5152777777777775,every try even
7.513809523809524,doesnt act like
7.513582813582813,anything anymore one
7.5127450980392165,amazing dead space
7.511115250869349,time alien showed
7.511111111111111,sure ill even
7.5102040816326525,would rather watch
7.5095238095238095,never goes away
7.508116883116884,almost stopped playing
7.50672131147541,alien sometimes enters
7.506410256410256,bad timing p
7.502276867030965,alien wasnt artificially
7.501609525287,game every time
7.501587301587302,doesnt even tell
7.500707649385124,game every minutes
7.500483091787439,story take away
7.500253220301662,game actually told
7.5,track enemy movements
7.5,theyre watching distract
7.5,invincible monster list
7.498198198198198,yet maybe one
7.497916666666666,corner oh fuck
7.497619047619048,horror setting better
7.496825396825397,spend minutes exploring
7.496825396825397,spend minutes crawling
7.495098039215686,completely horrible p
7.492045454545455,somehow always know
7.490555555555556,make something work
7.490258726441397,alien would go
7.49,seems like instead
7.49,personally dont like
7.49,like hidenseek simulators
7.488888888888889,wasted min looking
7.488571428571429,kinda weird make
7.486111111111111,next area unseen
7.485714285714286,normal gameplay anyways
7.4855852959301235,walking around boring
7.485227272727274,play every time
7.484999999999999,sometimes distract aliens
7.484564070741545,game really picks
7.484189723320158,really really great
7.483048919226393,game took forever
