score,keyword
8.459130434782608,run away aside
8.459130434782608,run away alot
8.457142857142857,open world tbh
8.457142857142857,crappy open world
8.428571428571429,orc hierarchy stuff
8.428571428571429,elf arrows plus
8.427272727272726,dash ability youll
8.416666666666666,fight imo gys
8.414012738853504,solid game ruined
8.414012738853504,impressively pollished game
8.414012738853504,game trope normally
8.414012738853504,game manages tutorials
8.414012738853504,game leans harshly
8.413793103448276,good car chassis
8.41025641025641,scatter like ants
8.41025641025641,like witcher alot
8.4,shitty years animation
8.4,retreat enemies chase
8.4,hes done chatting
8.4,get ugly caragons
8.4,geographicallybounded missions failing
8.4,enemies intelligence ranger
8.4,empty parking lot
8.4,chop someones head
8.393939393939394,later ability tiers
8.393939393939394,demise standard combat
8.393939393939393,current ability tier
8.386666666666667,hack away endlessly
8.3843537414966,dispense quickly even
8.366666666666667,dead moments later
8.35593220338983,highscore gauntlet kill
8.35593220338983,hey lets kill
8.333333333333334,real slogggg jfc
8.333333333333334,quickly become dull
8.333333333333334,orcish army culminates
8.333333333333334,knee frickin deep
8.333333333333334,cons simply outway
8.333333333333334,b arduous repetitive
8.333333333333334,awkward keyboard modifiers
8.333333333333332,wait cutscenes whenever
8.333333333333332,might ask well
8.333333333333332,iffy especially iffy
8.323232323232324,making players repeatedly
8.32,ware running away
8.314285714285715,terrible design decisions
8.307692307692307,mission location repeatedly
8.3,remove player control
8.3,nowfamous nemesis system
8.3,nemesis system garnered
8.3,graphics gui gameplay
8.3,captain followers depends
8.285714285714285,cannot cancelskip whilst
8.282051282051281,max unlocks everything
8.282051282051281,everything else sneaky
8.277777777777779,takes bloody ages
8.271739130434783,meters turn back
8.266666666666666,might ask wait
8.266666666666666,inevitably rise yet
8.266666666666666,fatal bugdesign flaw
8.254901960784313,kept getting dumber
8.251020408163265,grow even stronger
8.25,unlocking faster executions
8.25,total cheese fest
8.25,handwavy prerecorded line
8.25,control arent exactly
8.244444444444444,please bad players
8.23846153846154,suggestion sometimes youll
8.238095238095237,nonspecial keeps spawning
8.233333333333334,graug awesome well
8.233333333333334,damage healed quickly
8.222222222222221,dodge tough sht
8.21159420289855,doesnt translate well
8.207142857142857,wild several times
8.205128205128204,never ending horde
8.2,tank wrong tool
8.2,gameplay system pushes
8.2,devil may cry
8.19047619047619,large open areas
8.167701863354038,run blindfoldly around
8.166666666666668,battlefield quickly becomes
8.166666666666666,stop spawning ffs
8.166666666666666,perform friendly fire
8.166666666666666,literal endless horde
8.166666666666666,higher ranked ones
8.166666666666666,higher power raiting
8.166666666666666,gonna gather together
8.166666666666666,developers clearly wanted
8.166666666666666,blessedly short compared
8.166666666666666,areas items monsters
8.164012738853504,game normally otherwise
8.164012738853504,game especially early
8.155555555555555,batman mode shaky
8.154761904761905,give people abilites
8.152777777777779,bloody quest remove
8.147346072186837,well optimized game
8.142857142857142,infinite orc spawns
8.142857142857142,huge timesaver baiting
8.136363636363637,matters every goal
8.136363636363637,every major opponent
8.133333333333333,assassins creed without
8.121739130434783,far back seat
8.116666666666667,dead fight vs
8.11111111111111,boss greatly limiting
8.110047846889952,appears every minutes
8.1,qa much longer
8.1,occasional harder miniboss
8.1,graphics utterly stunning
8.1,body guard tried
8.095238095238095,think assassins creed
8.095238095238095,orc type requires
8.095238095238095,character wont fall
8.092156862745098,extend gameplay time
8.085714285714285,player horrendous controls
8.083333333333334,targets arent affected
8.083333333333334,easily turn invisible
8.08067940552017,game greatly restricts
8.076923076923077,larger horde like
8.076923076923077,feel like consuming
8.071428571428571,bat crashes mordor
8.069957502451782,run several minutes
8.069711538461538,youre never taught
8.066666666666666,well click xa
8.066666666666666,interruptable finishing animation
8.066666666666666,infinitely spawning enemies
8.066666666666666,infinitely respawning enemies
8.066666666666666,hardly get hurt
8.066666666666666,get absolutely curbstomped
8.064935064935064,around every corner
8.0625,impossible combination warchief
8.053030303030303,drag every fight
8.052989130434783,back youre screwed
8.051020408163264,even slight change
8.05,early captain duels
8.05,another rank highertalk
8.048484848484847,infinitely spawning orcs
8.048484848484847,endlessly spawing orcs
8.047619047619047,whole scenery made
8.047619047619047,trouble soon enough
8.047619047619047,restrictive ways made
8.047619047619047,cautiously enough tries
8.045454545454545,flanks entirely making
8.045454545454545,destroyable sections respawn
8.044444444444444,ive tried alot
8.043715846994536,one hitone shot
8.039130434782608,youll run straight
8.033333333333333,tougher guys show
8.03105590062112,several reasons first
8.03030303030303,harmed got downed
8.029411764705882,runs really smooth
8.028571428571428,open world immediately
8.024242424242424,world also amazing
8.023809523809524,still feel ripped
8.014492753623188,exactly right place
8.014012738853504,game yes shadow
8.012558869701728,settings constantly even
8.012558869701728,possibly even captains
8.01153846153846,another captains appears
8.004273504273504,everything gets reset
8.0,super uruk pop
8.0,stupid controllerscamera oh
8.0,price steam sale
8.0,preview videos anway
8.0,point poor tutorial
8.0,place forever robbing
8.0,nondescript theyre kind
8.0,narrator speeches anytime
8.0,max optimization must
8.0,harder enemies mean
8.0,execution system baffling
8.0,evergrowing horde im
8.0,endless ranged attrition
8.0,continued mashing leftclick
8.0,ablout mins till
7.9935897435897445,wow people like
7.992463768115943,guys run away
7.992156862745098,quick time event
7.988235294117647,keep getting executed
7.985441310282075,game keeps telling
7.985441310282075,game keeps crashing
7.9854413102820745,boring boringdead game
7.981818181818182,orcs far quicker
7.980952380952381,fortess sure enough
7.980952380952381,enemy balancing numbers
7.975262832405689,also draws even
7.9743589743589745,nothing uhhhhh towards
7.9743589743589745,mission involving taking
7.973684210526316,spend minutes slashing
7.967032967032967,never acomplish anything
7.966666666666667,playing assassins creed
7.964012738853503,bought another game
7.963636363636363,learned pretty quick
7.963414634146341,stealth playstyle option
7.963414634146341,stealth cover system
7.962121212121212,small fight manageable
7.961538461538462,insanely unkillable captains
7.9602564102564095,like another instance
7.9598997493734345,delay long enough
7.95913043478261,say run away
7.95913043478261,hell run away
7.957983193277311,cover seems random
7.954545454545455,ran super fast
7.954166666666666,warchiefscaptains dont waste
7.95187165775401,avoid getting hit
7.950769230769231,start chipping away
7.95,slighly longer version
7.946078431372548,really snowbally either
7.945454545454545,enemies continuously respawn
7.944444444444445,maybe meters within
7.941675503711559,stealth doesnt exist
7.938461538461539,sometimes enemies overlap
7.936363636363636,another chief every
7.933333333333334,graphics voice acting
7.933333333333334,gigantic bugdesign flaw
7.933333333333334,fun cons running
7.928571428571429,following npcs around
7.928571428571429,endless orc spawns
7.928571428571429,absolute hot garbage
7.928571428571429,absolue garbage ambushed
7.92822966507177,next minutes kiting
7.927272727272727,small cocksucker orcs
7.921568627450981,kept getting swarmed
7.92063492063492,developers take players
7.920454545454545,legallydistinctforlegalreasons uruks respawn
7.91941391941392,local area sometimes
7.919254658385093,park right oh
7.916666666666666,clean minor characters
7.916666666666666,bit ridiculous considering
7.914012738853503,game looks goodbut
7.914012738853503,game lacks depth
7.914012738853503,game deems fit
7.914012738853503,game apparently lets
7.911229946524064,creats random orcs
7.910256410256411,tutorials feeling like
7.910256410256411,actions like vaulting
7.909090909090909,ranged attacks unlike
7.909090909090909,ranged attacks sprinkle
7.9,watch enemies spawn
7.9,twelve spear enemies
7.9,rendered utterly pointless
7.9,minute unfortunately due
7.9,identify hunt defeat
7.9,high quality ones
7.9,get mad tldr
7.9,enemies wearing shields
7.9,drum roll please
7.9,dlc years ago
7.894393741851369,kill new fuckers
7.8939393939393945,since combat consists
7.8939393939393945,meh floaty combat
7.892156862745098,time press ctrlaltdelnumlockcapslockpgdn
7.8901098901098905,overpowered bosses captains
7.889265536723164,kill thisthese guys
7.888888888888889,lucky archer gets
7.8853754940711465,hit stumbling back
7.883333333333333,find another graug
7.881818181818182,named orcs apear
7.877427372999844,stealth type game
7.875,uruks couldnt increase
7.870875179340029,cant really hurt
7.870875179340029,cant really catch
7.8686868686868685,also extremely dificult
7.866666666666667,lotr iwhat else
7.866666666666667,guys theyre weak
7.866666666666667,fatal design flaw
7.865384615384615,interrupt everything caragors
7.865306122448979,even made sure
7.864135864135864,several uruk captains
7.863414634146341,rest using stealth
7.861538461538462,gamers love things
7.861538461538462,big monster things
7.857142857142858,succeed etc etc
7.857142857142858,lot open world
7.85672514619883,long bloody chain
7.85125,youre running away
7.85,running full bore
7.85,another captain appears
7.848484848484848,next ability tier
7.8478260869565215,gaming industry right
7.840277777777778,bloody impossible ones
7.83916083916084,bam next thing
7.835065370432451,second game fearing
7.833333333333334,real chance againts
7.833333333333334,lame intros interrupted
7.833333333333334,fun giant beast
7.833333333333334,fact im sick
7.833333333333334,destination im able
7.833333333333334,anymore end rant
7.833333333333333,might say well
7.833333333333332,fov slider fov
7.83067940552017,game literally swarms
7.83067940552017,entire game maxed
7.828571428571429,continually roll around
7.827805842301779,good game visually
7.827805842301779,good game sorry
7.82,target ran away
7.817460317460317,orc killing simulator
7.816666666666666,cake walk either
7.814285714285715,ranged enemy trope
7.814012738853503,great game ruined
7.813793103448276,good simple formula
7.80952380952381,playable area seems
7.809523809523808,face overwhelming numbers
7.809027777777778,players youre defeating
7.80773249738767,good combat consists
7.8076923076923075,mission lacked innovative
7.807453416149068,fuckers coming back
7.80701754385965,take several minutes
7.805620608899298,strange special one
7.805555555555555,dodge prompt come
7.803571428571429,multiple orc types
7.800593849416755,cant run away
7.8,warchief since hes
7.8,absolute blast playing
7.799999999999999,player must toggle
7.7976190476190474,entire goddamn area
7.793939393939395,finely combat mechanics
7.791666666666666,gotten started caring
7.789012738853503,difference frustrating game
7.7857142857142865,infinite spawn points
7.785714285714286,probably wouldnt dislike
7.785714285714286,little rune bonuses
7.785714285714286,go stealthly since
7.785714285714286,couldnt go anywhere
7.78125,imagine youre surrounded
7.779999999999999,pc stops fighting
7.777777777777779,well done ive
7.777777777777778,could hammer min
7.775862068965518,games sticky targeting
7.775,head would remain
7.773242630385488,didnt even mention
7.7725988700564965,kill minor characters
7.7725988700564965,kill fest either
7.771739130434783,wouldnt come back
7.771739130434783,monotonously travel back
7.771739130434783,meters come back
7.771630434782609,run away two
7.771428571428571,shallow boring gameplay
7.771052631578947,second biggest problem
7.769206043072967,one time itll
7.7689393939393945,higherlevel combat abilities
7.7689393939393945,frustrating combat systems
7.768831168831169,enemy basically increases
7.768728004022122,random bloody captains
7.762770562770563,infinite spawning orcs
7.761904761904763,special decapitation attack
7.761838825810026,favorite game right
7.758064516129032,painful slog way
7.757575757575758,missed something also
7.754545454545454,captain spawns next
7.754166666666666,dont know exactly
7.754166666666666,dont get hyped
7.75,summary tldr strategy
7.75,guards standing feet
7.75,enemies ten times
7.747346072186836,game consistently spawns
7.74712643678161,automatically insanely good
7.747126436781608,good voice acting
7.745614035087719,long introduction scenes
7.744844720496895,cannot run away
7.743589743589744,swarm like bees
7.7384615384615385,dead sometimes bow
7.738095238095237,strongly compared mordor
7.737750385208012,kill orcs repetitively
7.733333333333334,smaller enemies fights
7.733333333333334,gain various upgrades
7.733333333333333,goes complete antiplayer
7.7333333333333325,guys nemesis enemies
7.733004926108375,open world games
7.732142857142858,still manageably frustrating
7.7300813008130085,stealth mode sucks
7.729166666666667,quickly becomes impossible
7.729166666666666,two dozen minions
7.728571428571428,orc captain spawns
7.722689075630251,character instead decided
7.722222222222222,chieftain system kills
7.719602977667494,things happening way
7.7162393162393155,new players died
7.714285714285714,sending infinite waves
7.714285714285714,days terrible man
7.7142857142857135,surrounding area gather
7.713414634146341,poor stealth elements
7.7103825136612025,attack one miniboss
7.708333333333334,would finish poisoning
7.708333333333334,side quest reward
7.706442577030813,enemy notice time
7.7032085561497325,standard attacks instead
7.7,beacon man group
7.699727024567789,cool cons game
7.698701298701298,need ability points
7.698701298701298,get ability points
7.698412698412698,dodge rolling take
7.696969696969697,got real tired
7.694444444444445,see health bars
7.694444444444445,punishing players either
7.694444444444445,hold space bar
7.694444444444445,hard drive space
7.694444444444445,boss nope sorry
7.690476190476191,attack still lands
7.6875,please dont play
7.6875,completely broken stealthcoversprint
7.685714285714285,quite honestly bullshit
7.684353741496598,player play even
7.683760683760684,always summon captains
7.683333333333334,times per campaign
7.678571428571429,stood around others
7.678571428571429,minor orc lieutenant
7.678571428571429,garbage clunky awkward
7.678571428571429,crazy stupid ai
7.67479674796748,cant beat anyone
7.673659673659673,captains respawn forcing
7.671717171717171,bloody combat system
7.671568627450981,getting combos problem
7.666666666666668,shows fluent fights
7.666666666666666,shield gang bang
7.666666666666666,neighboring minions joined
7.666666666666666,endless spawn rate
7.666666666666666,disable friendly fire
7.666666666666666,constant gang bang
7.666666666666666,absolutely fantastic job
7.663372859025033,also run close
7.661538461538462,dead defeated captains
7.660256410256411,destroy alarms like
7.659090909090909,ranged attacks otherwise
7.658064516129032,longest way get
7.656038647342996,doesnt bloody work
7.6558441558441555,bow special ability
7.6558441558441555,ability point arrows
7.653333333333334,simply running away
7.651020408163265,get even stronger
7.650310559006211,comes back stronger
7.65,starts shooting enemies
7.647597254004577,first ten minutes
7.644444444444445,recommend difficulty curve
7.644444444444445,confused youll try
7.642857142857142,terrible experience bosses
7.640350877192983,minutes inbetween dying
7.639909297052154,gets even stronger
7.638095238095238,immediately get swarmed
7.638095238095238,enemies keeps respawning
7.634353741496598,problem even worse
7.633116883116884,basically turn around
7.630952380952381,infinite spawning meaning
7.630081300813007,forgiving stealth kind
7.627450980392156,hasnt actually put
7.627450980392156,attack actually connects
7.625,least convenient keys
7.624542124542125,like someone made
7.619047619047619,immediately large enough
7.618589743589744,like many aspects
7.617687074829932,keep respawning even
7.616666666666667,dead body literally
7.616666666666665,literally guys surrounding
7.615384615384615,fucking everything else
7.6140127388535035,gorgeous game however
7.6139967195188625,kill became way
7.613636363636363,x hit charge
7.611111111111111,randomly generated chieftan
7.611111111111111,could ride doggies
7.611111111111111,could neither attack
7.608173076923077,feel like youre
7.601731601731602,got boring later
7.6000000000000005,leaders get stronger
7.6000000000000005,gain strengths let
7.6,tedious gameplay mechanics
7.6,get stronger lack
7.595238095238095,point clearing anything
7.591463414634147,cant intelligently deal
7.590476190476191,die oh well
7.5875,well dont forget
7.586805555555555,rate youre killing
7.583333333333334,realy looking forward
7.581594634873324,next one interrupt
7.58067940552017,game takes place
7.58067940552017,end game feel
7.580191050779286,players time like
7.575,hates dead uruks
7.572727272727273,single feature nemesis
7.572463768115942,easily run past
7.56997971602434,games actually encourages
7.569711538461538,youre never given
7.566666666666666,dark souls work
7.5606060606060606,combat system requires
7.5551839464882935,doesnt feel like
7.550962223806129,bullshitthe first one
7.550051599587203,long long time
7.55,defeat enemies faster
7.549999999999999,shows hes going
7.548484848484849,orcs spawn endlessly
7.547346072186837,game without finishing
7.545454545454545,bad guys respawn
7.544745484400657,arent good enough
7.5437788018433185,stupidly easy way
7.541666666666666,hardly ever use
7.538768796992481,long think youre
7.538461538461538,mission start location
7.533398714176746,doesnt take long
7.533333333333333,rainning wtf confusing
7.533333333333333,point youll counterattack
7.533333333333333,fun gameplay system
7.532905982905983,sometimes another boss
7.53125,interrupt whatever youre
7.529761904761905,give people abilities
7.529411764705882,scaling random walls
7.528520499108735,played every time
7.528205128205128,constantly respawning enemies
7.524621212121212,fight making impossible
7.521739130434783,back since everyone
7.520833333333334,find completely illogical
7.517857142857142,would take shot
7.517460317460317,bosses gets stronger
7.514012738853503,game mechanics gameplay
7.512745098039216,works really well
7.509003601440576,isnt really even
7.508064516129032,takes way longer
7.504921829762594,game also tries
7.5020491803278695,one war chief
7.500515995872034,really long time
7.500515995872034,long barely getting
7.5,repetitive introduction scene
7.5,power struggles within
7.5,enemys territory everywhere
7.5,broken spawn less
7.5,awesome short cut
7.5,actual plant life
7.498261301539991,one taking hits
7.496474953617811,uruk get even
7.490058960647197,things every time
7.486742424242424,also impossible combinations
7.486378205128204,youre never going
7.485714285714286,endless youll go
7.483940620782725,like minutes straight
7.4833333333333325,fight get downed
7.480952380952381,enemy runs towards
7.480679405520171,bad game design
7.479166666666666,crowd literally impossible
7.478571428571428,another orc instantly
7.478260869565217,doesnt feel fun
7.477049180327869,biggest one since
7.4743589743589745,pressing nothing else
7.472287275565964,one else around
7.467873303167421,never really get
7.467032967032967,brought anything new
7.466666666666667,playing dark souls
7.466666666666667,enemies keep spawning
7.465033147016769,game changed even
7.463414634146341,suggest switching stealth
7.4625,get impossible ones
7.461538461538462,thin air captains
7.460382513661202,literally one shot
7.4584571832979485,game ive tried
7.454545454545455,reason takes hits
7.454166666666666,remember dont waste
7.452474277315042,entirely new game
7.451020408163266,pointless battles even
7.450668896321071,different captains run
7.45,leap clear across
7.45,difficulty settings make
7.45,annoying intro cutscene
7.447916666666666,chance youre going
7.446969696969697,otherwise pretty fun
7.446702317290553,harder next time
7.446078431372548,fight random captian
7.445454545454545,enemies instantly respawn
7.444444444444445,year later try
7.444444444444445,something else maybe
7.4425332379622375,game every time
7.438776909365144,like every time
7.438461538461539,get confused sometimes
7.433333333333334,youll get mobbed
7.433333333333334,punishing im done
7.433333333333334,moves shadow strike
7.431055900621118,first several missions
7.43006993006993,thing stop making
7.429411764705883,random endless spam
7.428787878787878,stab another uruk
7.428571428571429,similar tough bosses
7.428571428571429,named bosses show
7.426184926184926,dodge captains attacks
7.424242424242424,also shift pressed
7.423484848484848,taking multiple orcs
7.4222222222222225,sneak button slowing
7.421568627450981,simply getting frustrated
7.420454545454545,uruk would detect
7.419521654815773,random orc captains
7.417094017094017,dodge constantly due
7.413793103448276,good tutorial throws
7.412698412698413,batman still applies
7.410256410256411,super uruk like
7.410256410256411,mordor isnt like
7.404856013551665,back next comes
7.404417051874678,endlessly kill orcs
7.4,great rpg system
7.4,get endless pulls
7.3939393939393945,combat ones manage
7.392273608418721,game doesnt care
7.39198606271777,stealth sneaking around
7.3916666666666675,sure many people
7.391666666666666,ever fight groups
7.391208791208792,far enough like
7.389012738853504,game war chiefs
7.388888888888889,batman arkham series
7.3868464052287575,dont recommend getting
7.386363636363637,tell every input
7.385714285714285,dozen times probably
7.384353741496599,totally worthless even
7.3839406207827265,takes like minutes
7.383578431372548,random generation dont
7.379166666666666,get two shot
7.378787878787879,making jump stun
7.377427372999844,proper stealth game
7.376623376623376,camera also sucks
7.375219298245614,second dont waste
7.3730158730158735,power boss comes
7.372627372627372,every stupid mission
7.37250554323725,bow stealth attacks
7.37110423116615,long time ago
7.3685581933989575,game basically forces
7.366666666666667,im fucking dead
7.366666666666666,ridiculous power levels
7.365384615384615,like never going
7.3649350649350644,every orc captain
7.363414634146341,melee ranged stealth
7.362745098039216,couldnt really decide
7.361853832442067,repeats every time
7.361853832442067,day every time
7.361538461538462,constantly get stuck
7.361111111111111,ive gotten better
7.35866403977859,second time making
7.358225108225108,often made combat
7.357952132792897,another combat game
7.3559322033898304,bow kill nd
7.353239656518346,object take one
7.35,havent played much
7.34920634920635,becomes extremely boring
7.3478260869565215,uber dudes right
7.347346072186837,bad game bad
7.346666666666666,fighting enemies soon
7.345238095238095,death clearing around
7.344444444444445,see enemies spawn
7.344444444444445,big press space
7.344094039666512,stealth game without
7.341666666666667,quest experience without
7.339801375095492,random orcs around
7.3387445887445875,coming every fight
7.338461538461538,new captain spots
7.337833494053359,one place instead
7.336928267241856,cant even try
7.336928267241856,cant even see
7.336363636363637,next step orcs
7.333333333333334,whole tedious dlc
7.333333333333334,well designed enemies
7.333333333333334,thought id enjoy
7.333333333333334,quests side missions
7.333333333333334,play free roam
7.333333333333334,love side quests
7.333333333333334,fast execution attack
7.333333333333334,complete power struggles
7.331417624521073,batman arkham games
7.330459770114942,good point either
7.327941176470588,theres war chiefs
7.327805842301779,game good ideas
7.325396825396826,okay ive enough
7.325291406885334,terrible theres way
7.32436974789916,high points theres
7.324269149109913,game feels like
7.324175824175824,never dies makes
7.322727272727272,captain id killed
7.319485294117647,youre getting attacked
7.319444444444445,would highly recommend
7.316958477380023,killing even one
7.312925170068027,cannot even take
7.311904761904762,entire map without
7.309523809523809,area map essentially
7.308333333333334,many times id
7.3076923076923075,restart mission option
7.307416267942584,hand every second
7.3071191103977995,one small thing
7.3,free running mechanic
7.3,almost instantly become
7.3,almost endless loop
7.299689440993788,dagger doesnt give
7.294871794871795,thing like chance
7.292483822797411,cant even damage
7.290909090909091,shield guys also
7.29004329004329,every single area
7.28888888888889,taking certain damage
7.287878787878789,thier ruins basically
7.287878787878788,basically im stuck
7.286140089418778,every single one
7.2857142857142865,inevitably die save
7.285714285714286,die fast ok
7.285628019323672,guy gets back
7.283982683982684,enemy behind every
7.283578431372549,dont really get
7.281818181818181,possed orcs died
7.278947368421053,long ass range
7.278787878787879,small enemies invincible
7.278520499108735,nearly every time
7.2767578368927195,really fun game
7.27639751552795,right buttons etc
7.276136363636364,pretty much impossible
7.265384615384615,honestly hate everything
7.264801864801864,need like hits
7.264652014652015,new officers take
7.263888888888889,toggle certain abilities
7.2627450980392165,get really bored
7.261904761904763,simply endless bosses
7.261904761904763,fun facing bosses
7.261904761904763,couldnt shoot arrows
7.261904761904762,isnt fun stay
7.261904761904762,crossbow orc appeared
7.260683760683761,could never see
7.259250834091599,entire game map
7.255932203389831,kill using executions
7.2554945054945055,fight like bosses
7.254166666666666,dont spam jump
7.254166666666666,dont get close
7.2520491803278695,joke one would
7.25,example instant finishes
7.25,cheap deaths times
7.247346072186836,walking game bug
7.247346072186836,game system meaningless
7.244155844155845,enemies immediately level
7.243697478991597,seems really cool
7.242156862745098,quick time events
7.241463414634147,cant seemingly get
7.240950226244344,really annoying things
7.238235294117647,keep getting health
7.23816029143898,try going one
7.233457183297948,game extremely frustrating
7.233333333333334,within seconds three
7.233333333333334,simple power struggle
7.233333333333334,attack takes seconds
7.2333333333333325,fun playing shadow
7.230618401206636,time almost never
7.229545454545455,hits multiple enemies
7.2272727272727275,similar combat system
7.226807382729859,cant really kill
7.223443223443224,orc captains ui
7.220306513409962,ive played games
7.220306513409962,games ive played
7.217581300813007,stealth dont raise
7.216666666666667,entire stronghold without
7.215033147016769,hard game even
7.2142857142857135,camera less stupid
7.213414634146341,choose wanna stealth
7.213075060532688,kill orc bosses
7.21125,enemies youre fighting
7.2095238095238106,take heavy damage
7.209523809523809,mobs keep spawning
7.2067669172932325,second timer makes
7.206349206349207,stupid maybe im
7.205994005994006,orcs never die
7.205128205128205,encounter something new
7.199999999999999,great enemies deaths
7.197395618023977,cant kill warlords
7.196969696969697,counter attacks hits
7.19552534389552,stupid game theres
7.194444444444445,massive boss fight
7.194346837536171,stealth kill uruks
7.193850267379679,fight theres also
7.193589743589744,people may like
7.191553544494721,start rolling instead
7.1883928571428575,youre still playing
7.183333333333334,yet somehow hitting
7.18,fighting mechanics broken
7.179054192859198,second area one
7.177425828162145,kill one boss
7.175595238095237,failed dont give
7.175000000000001,quest goes fine
7.175000000000001,main bad guy
7.1722222222222225,early levels kills
7.17158849642926,normal game also
7.170707070707071,keep killing orcs
7.167788691461575,like stealth instead
7.164012738853503,intensely annoying game
7.160256410256411,much like work
7.154761904761905,fucking blind oh
7.154166666666667,completely without hearing
7.152777777777779,ive many encounters
7.152777777777779,incredibly frustrating maybe
7.152503293807642,also doesnt help
7.147619047619048,finite enemy principle
7.147346072186837,game seem fine
7.143917624521073,two batman games
7.142857142857142,area climb around
7.142424242424243,normal attacks enemies
7.1352813852813854,finisher attacks take
7.133333333333335,hours straight yeah
7.131818181818183,fight orcs thats
7.1303523035230345,cant keep killing
7.128260869565217,hunting doesnt work
7.127346337872654,second half everything
7.122727272727273,killed five times
7.1186868686868685,extremely annoying also
7.116666666666667,great story bad
7.1166572557876915,enemy right next
7.1125,two captain bodyguards
7.111111111111111,highly recommend trying
7.111111111111111,different boss fight
7.109090909090909,super super slow
7.108457183297948,shit game space
7.108333333333333,get caught would
7.1059322033898304,possible kill people
7.104166666666666,dont use x
7.102097902097903,hours never got
7.0920634920634935,repetitive boss enemy
7.09018759018759,character gets killed
7.089265536723165,stealthily kill enemies
7.089012738853503,captain frustrating game
7.0875,mess dont get
7.083664898320071,many good things
7.0835784313725485,dont really want
7.083333333333334,dynasty fcking warriors
7.074796747967479,enemies cant attack
7.071428571428571,quite easy since
7.071212121212122,fight orcs level
7.071106941838649,playing stealth mission
7.070048309178744,right mouse button
7.066964285714286,little story youre
7.06525641025641,like fighting uruks
7.061904761904762,orc captain shows
7.061594202898551,doesnt make sense
7.058333333333334,much main quest
7.055038379879144,game means nothing
7.053571428571429,million uruks around
7.050427350427351,captains gets promoted
7.05042735042735,hours killing captains
7.036234961075726,game didnt know
7.033333333333333,require specific methods
7.033333333333333,look whats behind
7.029545454545455,next quest objective
7.024668227946917,punching one enemy
7.024668227946917,attack one enemy
7.0160256410256405,nothing would happen
7.0160256410256405,mission would fail
7.014012738853503,much better game
7.013888888888889,guy twice killing
6.999999999999999,think ill go
6.991397849462366,walk whole way
6.990382513661203,fighting one officer
6.987750385208012,kill orcs story
6.983333333333334,main story missions
6.9818181818181815,melee orcs suddenly
6.980392156862745,actually play theres
6.976190476190476,ground execution resulting
6.971895424836601,could actually get
6.967948717948719,thing better im
6.965151515151516,visuals story orcs
6.95593220338983,raise alarm kill
6.949727024567789,game ill call
6.936118479221928,like hard games
6.935858585858586,pretty much always
6.93,keep fighting repeat
6.910714285714286,worst controls ever
6.910256410256411,like im trying
6.89935064935065,cannot hit directly
6.893877551020409,nowhere even though
6.808506729135088,sword cant kill
6.8,third captain eventually
6.783333333333334,main story cause
6.775,buddies finally get
6.772727272727273,level unlock skills
5.666666666666667,assassins creed
5.505050505050505,players ability
5.459130434782609,run away
5.457142857142857,open world
5.380952380952381,infinite horde
5.333333333333333,voice acting
5.333333333333333,introduction cutscenes
5.333333333333333,gang bang
5.32,running away
5.3,nemesis system
5.288235294117648,getting stronger
5.278787878787879,well making
5.277777777777778,bloody joke
